"sigma_P","gamma","phi","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed","Profile_Type","R_naught"
0.07830015625,0.0588235294117647,1.17246054217575,0.578709589326167,0.0287000057206444,0.0691542041783443,0.656918141235055,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-166.154254710325,1063747333,"I_0",1.17892932003464
0.07830015625,0.0588235294117647,1.17433612605733,0.577940907833181,0.0288681859879047,0.06906080242503,0.65848688093277,3.67999999999999e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-166.129913851425,788374836,"I_0",1.17734268594925
0.07830015625,0.0588235294117647,1.1738301336344,0.573501821054381,0.0288214842378099,0.0690947122392213,0.659398356943959,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-166.120751147725,1002138582,"I_0",1.17792745332349
0.07830015625,0.0588235294117647,1.17261611299766,0.580748273765858,0.0290149787366268,0.068978963451001,0.659555629357997,3.67999999999999e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-166.101897702038,107292826,"I_0",1.17595770653702
0.57820515625,0.0588235294117647,1.13748505928858,0.549904750726207,0.0287854921706341,0.0703906100190402,0.66063829888536,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.66461602431,660789725,"I_0",1.20010383908816
0.57820515625,0.0588235294117647,1.13378002565431,0.543636926656838,0.0298864115688675,0.0700643800106546,0.66671412492978,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.656035357181,268560645,"I_0",1.1945879165806
0.57820515625,0.0588235294117647,1.1318940735176,0.543322567286058,0.0293518158973259,0.0700059229095421,0.663359606661891,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.619910768023,319136014,"I_0",1.19357369058474
0.32825265625,0.0588235294117647,1.15599352466097,0.57198491220831,0.0292533853337641,0.0695966087284253,0.661231929792882,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.102026049684,846569102,"I_0",1.18653280036089
0.32825265625,0.0588235294117647,1.15714482565776,0.56475096692429,0.029405423996549,0.0694572702030017,0.661651875165823,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.072658149885,960905273,"I_0",1.18415748711544
0.32825265625,0.0588235294117647,1.15925137493748,0.564103477129449,0.0292130342059857,0.0693233731047056,0.662489988991973,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.056182509004,771927569,"I_0",1.18187554370907
0.32825265625,0.0588235294117647,1.15769784575308,0.567530015420023,0.0295132361558792,0.0693715120257946,0.663502750930682,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.06253090761,208818629,"I_0",1.18270578599835
0.32825265625,0.0588235294117647,1.15609699662531,0.568770155477358,0.0290333663794604,0.0695095823980945,0.663262571557938,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.068998789974,997697133,"I_0",1.18506156596169
0.70318140625,0.0588235294117647,1.1263495821668,0.517396354779675,0.0289164909128808,0.0706827350852317,0.664101051718799,3.67999999999999e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.784031983515,961976317,"I_0",1.20512893513326
0.70318140625,0.0588235294117647,1.12417231858801,0.531337467569804,0.0300189911001495,0.070216250948211,0.669434971209144,3.68000000000001e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.783169467195,1011080232,"I_0",1.19721388628947
0.70318140625,0.0588235294117647,1.11528557214934,0.523729511142081,0.0291173173988992,0.0704318201278276,0.664706339056137,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.793736855773,405171094,"I_0",1.20087646115333
0.70318140625,0.0588235294117647,1.11287926903253,0.529128956066597,0.0290698631730465,0.0707522409145151,0.665491796212866,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.773122703768,229417893,"I_0",1.20634946185729
0.20327640625,0.0588235294117647,1.16546470238261,0.574970380731966,0.0288343356383117,0.0692477509825429,0.658525412850015,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-166.636661271285,648883636,"I_0",1.18054874813023
0.20327640625,0.0588235294117647,1.16297200385601,0.580282265940015,0.030306527295117,0.0690813959896686,0.673480006164222,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-166.683741826075,175560698,"I_0",1.17781028279533
0.45322890625,0.0588235294117647,1.14226818518951,0.566436008344836,0.0295293477437472,0.0699794137744731,0.665933586429164,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.429495706644,130889722,"I_0",1.1931171056592
0.445417890625,0.0588235294117647,1.14812187225058,0.564483546913577,0.0325935845608547,0.0689779947063947,0.689324481588709,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.517313064942,479937183,"I_0",1.17617687858643
0.195465390625,0.0588235294117647,1.16707270776638,0.576156226742651,0.0290520363772604,0.0691839762117015,0.6591622050627,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-166.609069210529,58510719,"I_0",1.17946206522307
0.195465390625,0.0588235294117647,1.17142163655689,0.573491704812243,0.0291358709319438,0.0692127622448203,0.661240401639869,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-166.611900436182,173490179,"I_0",1.17995644247878
0.195465390625,0.0588235294117647,1.16400977457064,0.5795665817159,0.0288099359101352,0.0693729728966288,0.660117957060221,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-166.638181672165,201139905,"I_0",1.18269647871288
0.195465390625,0.0588235294117647,1.17050889645483,0.571157979462709,0.0290958431637055,0.0691934398086676,0.658568057821818,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-166.62484139262,856413219,"I_0",1.17961249497574
0.320441640625,0.0588235294117647,1.16539848382102,0.569094538368968,0.0291333795362447,0.0691795515846712,0.659067987115438,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.025561502976,655302905,"I_0",1.17938956309307
0.320441640625,0.0588235294117647,1.15287721431789,0.562526378473335,0.0288375692044094,0.0693315154500462,0.660053324137153,3.67999999999999e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.022812105843,39245357,"I_0",1.18201237618786
0.320441640625,0.0588235294117647,1.15740611539768,0.568282908046578,0.0289052934024039,0.0695401912917726,0.65981843088344,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.057198801782,707042556,"I_0",1.18555920748562
0.320441640625,0.0588235294117647,1.16277897910516,0.568703538699623,0.0294070897992617,0.0693085188255662,0.664279744277609,3.68000000000001e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.035297116225,285477720,"I_0",1.18162601635396
0.070489140625,0.0588235294117647,1.16972084676011,0.577234553718273,0.0287679577746326,0.0689752672063972,0.660070851502371,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-166.047637775572,1021676066,"I_0",1.1759039767895
0.070489140625,0.0588235294117647,1.16954075581461,0.576515666256166,0.0287559603368571,0.0691952804539513,0.659169662779063,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-166.125448048015,68866498,"I_0",1.17964962903737
0.070489140625,0.0588235294117647,1.17499462151378,0.581330103367943,0.0282458381474531,0.0689138285381537,0.653548384270301,3.68000000000001e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-166.054967250943,189746112,"I_0",1.17480544359729
0.070489140625,0.0588235294117647,1.17094458399377,0.581583071290139,0.0289473883618034,0.0691346028805551,0.660231660787181,3.67999999999999e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-166.122195883393,396921326,"I_0",1.1786187637263
0.070489140625,0.0588235294117647,1.17008807256017,0.57806871643843,0.0288804924800544,0.0691645947508056,0.659481359586399,3.67999999999999e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-166.120197407002,146716604,"I_0",1.17912726051924
0.570394140625,0.0588235294117647,1.15024715329547,0.568786778181956,0.0296107626627304,0.0691294647445309,0.637616137668365,3.68e-05,5281842,248276.448275862,0,0,0,0.01721420632104,0,-167.811472083401,1001956577,"I_0",1.17843343128681
0.10954421875,0.0588235294117647,1.17066364078965,0.582270600868948,0.0296580544554372,0.0694472055850049,0.667772826783686,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.391682840033,1041720999,"I_0",1.183995317768
0.10954421875,0.0588235294117647,1.18159459253133,0.584165189321174,0.0297783056198469,0.0692904319448933,0.666257791480603,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.376247956498,53992583,"I_0",1.18128949768703
0.10954421875,0.0588235294117647,1.17424049662275,0.582069504184384,0.0295773858240939,0.0693941464293286,0.66470675002064,3.67999999999999e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.380106842701,672333049,"I_0",1.18306408613365
0.10954421875,0.0588235294117647,1.17102335810596,0.585593537293361,0.0298439790652468,0.0693782506676917,0.669215979745218,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.38265658879,55504815,"I_0",1.18282785896439
0.10954421875,0.0588235294117647,1.17376859393035,0.578035776897603,0.0297228287014346,0.0695631293592598,0.668938079528204,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.431558299929,756086335,"I_0",1.18597218238276
0.35949671875,0.0588235294117647,1.16053832897675,0.570728771462495,0.0294286833585561,0.0698464021657153,0.662308207609723,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.321947035889,351705997,"I_0",1.19078868298442
0.35949671875,0.0588235294117647,1.15913083468828,0.570852010486373,0.0299335488809004,0.0700977442006439,0.672560157165365,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.340017315962,887349277,"I_0",1.19514109491622
0.35949671875,0.0588235294117647,1.16620757489224,0.570190853319307,0.0295330470523376,0.0696707388658636,0.666039931080861,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.28561316575,521474783,"I_0",1.18780510225965
0.35949671875,0.0588235294117647,1.15782370843946,0.570109801814566,0.0300352449878801,0.0696898313020659,0.670369549422947,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.314275373245,489001444,"I_0",1.18817541521868
0.35949671875,0.0588235294117647,1.1585265383406,0.576285267609898,0.030530989618826,0.0697126623888474,0.675080251589614,3.67999999999999e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.325710275931,324320986,"I_0",1.18859262143218
0.23452046875,0.0588235294117647,1.17062599932529,0.580013670267441,0.029950858271208,0.0695652138516859,0.667996189671931,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.918265426631,482796534,"I_0",1.18600868881753
0.23452046875,0.0588235294117647,1.16969490020018,0.574970480170145,0.0297277719734414,0.069630063131204,0.668682793529157,3.68000000000001e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.912959322725,617255396,"I_0",1.18712056426004
0.23452046875,0.0588235294117647,1.17272711328686,0.582681523743823,0.0300597969926282,0.0693911742952548,0.667481896502851,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.912507295921,240644574,"I_0",1.18303380711596
0.23452046875,0.0588235294117647,1.17280154599731,0.580800694016155,0.0296090294716181,0.0696027166901553,0.665507243974005,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.907178487893,211787004,"I_0",1.1866279533595
0.23452046875,0.0588235294117647,1.16669759724382,0.572863308042663,0.0298739777583762,0.0696878137368961,0.669609466273488,3.67999999999999e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.914508545723,502889777,"I_0",1.18811736605834
0.48447296875,0.0588235294117647,1.14913161156301,0.5578719969389,0.030872670903247,0.0699579565772832,0.6756357674002,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.62563208798,893949221,"I_0",1.1927982754032
0.48447296875,0.0588235294117647,1.14838793483272,0.5654829364835,0.0306942127774865,0.070003261790162,0.675034631056085,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.667502025065,219310931,"I_0",1.19356851090557
0.48447296875,0.0588235294117647,1.15903480194001,0.564653118104742,0.032550128971398,0.069084659272408,0.684486945270596,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.683782867331,996604605,"I_0",1.17794240237952
0.29700859375,0.0588235294117647,1.16394128446182,0.576629398712926,0.0298351027323752,0.0697969353307269,0.663999568546978,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.153227124969,597769974,"I_0",1.18994871105905
0.29700859375,0.0588235294117647,1.1631228986119,0.581015770553132,0.0298287785709808,0.0697976280610808,0.669228587063985,3.68000000000001e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.138009896194,844720060,"I_0",1.18999489432097
0.29700859375,0.0588235294117647,1.16322566981873,0.576169645056278,0.0298392911493831,0.0695251649259584,0.667645582852859,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.109565931716,255773663,"I_0",1.18533955118653
0.29700859375,0.0588235294117647,1.16123015050061,0.57804393599431,0.0300051254769303,0.0697586899909921,0.670866213822838,3.67999999999999e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.142107175328,78689790,"I_0",1.18934528900038
0.29700859375,0.0588235294117647,1.15626318515917,0.57710983003477,0.0299059786562852,0.0698266024540436,0.671738665413912,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.135845532193,894184351,"I_0",1.19051917128558
0.04705609375,0.0588235294117647,1.17267449821324,0.588470344825434,0.0302765378250339,0.0692510045349576,0.67506049551003,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.14267615231,211005582,"I_0",1.18069090000073
0.54696109375,0.0588235294117647,1.14213873874054,0.555816772633773,0.0302631060316834,0.0702228219786451,0.668422650035927,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.771782974448,904184201,"I_0",1.19728316463882
0.54696109375,0.0588235294117647,1.14120125093835,0.55663397602822,0.0296358855447573,0.0704000036755456,0.66713752047999,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.785773748009,76768382,"I_0",1.20029782507825
0.54696109375,0.0588235294117647,1.1454827983994,0.557485344755363,0.0299524839166579,0.0700851344067399,0.666924465731033,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.772029006777,123463412,"I_0",1.19491925902529
0.54696109375,0.0588235294117647,1.14285437899203,0.557626675738712,0.0301715604352453,0.0700702756740773,0.670056737668915,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.728790851051,957241086,"I_0",1.19469115757932
0.54696109375,0.0588235294117647,1.14270366899816,0.558075909524342,0.0298955405650943,0.0703119678106755,0.668809285840281,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.762600587596,456988551,"I_0",1.19880437214913
0.17203234375,0.0588235294117647,1.17569544089252,0.57667761077781,0.0298911002129532,0.0693937344677489,0.667398853617594,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.641014863936,652904316,"I_0",1.18307052054466
0.17203234375,0.0588235294117647,1.17501477510943,0.580670741881846,0.0294138468675932,0.0695239027264708,0.665606308047979,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.658310899386,999092394,"I_0",1.18528011811619
0.17203234375,0.0588235294117647,1.17575097846495,0.581111179255412,0.030088764350015,0.0692922902930372,0.66910741030583,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.634874937353,110536830,"I_0",1.18135143023168
0.17203234375,0.0588235294117647,1.17246080037603,0.584145873714887,0.0301163993018884,0.0693086424526231,0.666795616140749,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.657901052991,384541923,"I_0",1.18162308187811
0.17203234375,0.0588235294117647,1.16977102813131,0.585366526242084,0.0292968519767902,0.0696176199136641,0.664524564752227,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.685815792978,225613051,"I_0",1.18688245759413
0.26576453125,0.0588235294117647,1.16381754664818,0.575105205271158,0.0298426193585202,0.0696319692015518,0.666102359387581,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.039879477897,630235102,"I_0",1.18714959996632
0.26576453125,0.0588235294117647,1.16535084981198,0.574898177237578,0.0298823996170052,0.0696450910575293,0.667184286153079,3.68000000000001e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.02231736577,267781032,"I_0",1.18737678229599
0.51571703125,0.0588235294117647,1.15140227665791,0.555805857298551,0.0301481729258221,0.0698603323019003,0.665950148160471,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-167.691698982058,945205352,"I_0",1.19106811702014
0.01581203125,0.0588235294117647,1.1745298850528,0.583055014605761,0.0297789655060088,0.0692787396910625,0.669487709304177,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.054030897858,412649120,"I_0",1.181125399388
0.01581203125,0.0588235294117647,1.1756451901707,0.585627397611083,0.0295984778496158,0.0694419689961495,0.666638722820916,3.68e-05,5281842,268966.068965517,0,0,0,0.01721420632104,0,-166.119342970142,441708751,"I_0",1.1838882742672
