"","time","R_eff_median","R_eff_low_Q","R_eff_high_Q","combo_num"
"301",577,0.317840902142137,0.275022596641756,0.361268618846111,12
"302",608,0.355717705831418,0.307919811291347,0.404302721346318,12
"303",638,0.4853981337977,0.420309646462116,0.551621815715758,12
"304",669,0.745034613875721,0.645346667931712,0.846520213830986,12
"305",699,1.10183562239732,0.954728983206058,1.25163966783891,12
"306",730,1.41104970795074,1.22320036378136,1.60225859278218,12
"307",761,1.39736275541568,1.21205479365458,1.58525190047356,12
"308",790,1.14645323916188,0.995784239515539,1.29893448312454,12
"309",821,0.825483359934714,0.717934889864586,0.932810802702515,12
"310",851,0.581194259307118,0.505906581623804,0.654635832680268,12
"311",882,0.423350827391654,0.368690444772664,0.47606609339293,12
"312",912,0.342625216528162,0.298476347582749,0.385003899333282,12
"313",151,0.633653958920739,0.627848859514754,0.639799164317339,13
"314",181,0.504243793617617,0.497606828859063,0.510873915758055,13
"315",212,0.458801981706092,0.451731062676088,0.465499166310112,13
"316",243,0.501290214870701,0.493395247991532,0.508866442598685,13
"317",273,0.661223909627478,0.650511789789257,0.671205249890925,13
"318",304,0.976675060568054,0.960332458812488,0.991241499225438,13
"319",334,1.40030989443311,1.37645199195768,1.421026397516,13
"320",365,1.76180741425485,1.73197169099525,1.78848476246275,13
"321",396,1.72670927413756,1.69139221803137,1.76261637834728,13
"322",424,1.37873450196034,1.31463720877472,1.44528913758173,13
"323",455,0.930880796284994,0.848371527957228,1.0185826703716,13
"324",485,0.62797475580005,0.556250489982085,0.709544481482384,13
"325",516,0.4501749479451,0.396705268829826,0.515190758637095,13
"326",546,0.362025272902986,0.31898569485876,0.414658987566624,13
"327",577,0.331177470025306,0.291892138205161,0.379338290010928,13
"328",608,0.362758108400389,0.319835224838692,0.415464075148039,13
"329",638,0.479127906974611,0.422568789678913,0.548605613626417,13
"330",669,0.708595740323251,0.625099189267229,0.811127143158377,13
"331",699,1.01791456495859,0.898210049303358,1.16479165891629,13
"332",730,1.28768470906769,1.1367008017739,1.47284965893176,13
"333",761,1.29189730751321,1.14109774031463,1.47662280659187,13
"334",790,1.09127940665329,0.964562264919255,1.24565257830545,13
"335",821,0.816154037928132,0.721970646428721,0.929966995081688,13
"336",851,0.593996480140608,0.525737582656895,0.675976381816776,13
"337",882,0.442067698497813,0.391418420152547,0.502710132331837,13
"338",912,0.360205549084298,0.319014834677656,0.409461111321908,13
"339",151,0.636066266370188,0.629933034857417,0.640977096800817,14
"340",181,0.505935446061001,0.500471377630395,0.511969992359816,14
"341",212,0.459858943718611,0.454143765606579,0.466342011490136,14
"342",243,0.501943417697955,0.495346545672679,0.509473408045631,14
"343",273,0.661259118104783,0.652476889856523,0.671494377318498,14
"344",304,0.975908508970432,0.962851828343378,0.991408403785663,14
"345",334,1.39900466992258,1.3800567967062,1.42163485873066,14
"346",365,1.7611064331328,1.73623666235062,1.7898364041913,14
"347",396,1.72751117546121,1.69144340637413,1.76571305205123,14
"348",424,1.38038128282391,1.29202600028115,1.44237366038079,14
"349",455,0.928644713549691,0.829339065314749,1.0128713456068,14
"350",485,0.626529622744126,0.549886797247593,0.69709145005267,14
"351",516,0.449632009817759,0.39474679397738,0.502940771254514,14
"352",546,0.361585478165238,0.317377478742353,0.404745442818185,14
"353",577,0.330413241630459,0.290115840363537,0.36986163732482,14
"354",608,0.361499962002893,0.317547556874374,0.404663647732993,14
"355",638,0.477057216427204,0.419176707665321,0.533922179500137,14
"356",669,0.705103483756965,0.619753024374557,0.789011721957446,14
"357",699,1.01276195041278,0.890429462479449,1.13297447027803,14
"358",730,1.28168280760976,1.12738320977772,1.43349276839852,14
"359",761,1.28706638044361,1.1329761931352,1.4385715944125,14
