"b_3","gamma","mu_EI","sigma_P","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
-12.2068965517241,0.142857142857143,0.1,0.14078828125,111.614465009956,0.0677725437318961,1.28516168121228,-5.08441938494997,3.68e-05,5301405,79688.5155722386,145311.642297046,0,0,0,0,0,-404.292103834829,62867323
-12.2068965517241,0.142857142857143,0.1,0.14078828125,80.1676131160474,0.0690633452234795,2.48463055198252,-5.01593055344402,3.68e-05,5301405,79687.4181285083,145312.457162602,0,0,0,0,0,-383.215880990379,256963875
-12.2068965517241,0.142857142857143,0.1,0.14078828125,34.5006507979404,0.0950196228069344,2.63956163934046,-4.3878558410242,3.68e-05,5301405,79688.5841422291,145314.420590443,0,0,0,0,0,-343.20517495149,510709863
-12.2068965517241,0.142857142857143,0.1,0.14078828125,122.085477620109,0.0172872044869253,1.16095120059834,-5.05493728003771,3.68e-05,5301405,79688.0550276342,145313.876757096,0,0,0,0,0,-414.615361959753,150510823
-12.2068965517241,0.142857142857143,0.1,0.64069328125,10.232157935165,0.825532344122656,3.27670022557161,0.983593971309645,3.68e-05,5301405,229686.890072675,295312.710725393,0,0,0,0,0,-293.09945026889,567692175
-12.2068965517241,0.142857142857143,0.1,0.64069328125,10.3819192683603,0.850598953399181,3.51733180376623,1.01210936724006,3.68e-05,5301405,229686.83758542,295312.364317035,0,0,0,0,0,-293.19277071362,5414960
-12.2068965517241,0.142857142857143,0.1,0.64069328125,10.2195282519104,0.879423986477619,3.27025771308293,0.786069188496406,3.68e-05,5301405,229688.854754893,295311.367703834,0,0,0,0,0,-292.920482003817,966522985
-12.2068965517241,0.142857142857143,0.1,0.64069328125,10.2167130449924,0.896810650607195,3.43095893598951,1.07593434972254,3.68e-05,5301405,229688.79044182,295311.77659034,0,0,0,0,0,-292.934423401893,307773821
-12.2068965517241,0.142857142857143,0.1,0.64069328125,10.2345744165108,0.866689732355597,3.46047332125982,0.833728618869942,3.68e-05,5301405,229686.534718323,295312.598726416,0,0,0,0,0,-293.056307318884,333796433
-12.2068965517241,0.142857142857143,0.1,0.07830015625,10.3908953137385,0.860060839242703,3.50488989973111,1.00284930881157,3.68e-05,5301405,135938.325664392,276564.773631474,0,0,0,0,0,-293.23784652468,701402477
-12.2068965517241,0.142857142857143,0.1,0.07830015625,10.5930557832766,0.84331440676753,4.31747710208136,1.22536847656019,3.68000000000001e-05,5301405,135936.914703799,276563.216087018,0,0,0,0,0,-294.062336838815,398304967
-12.2068965517241,0.142857142857143,0.1,0.07830015625,10.2804036377225,0.843152657100212,3.15517118288866,1.07232771470484,3.68e-05,5301405,135937.981942784,276561.271818969,0,0,0,0,0,-293.056672873861,932408241
-12.2068965517241,0.142857142857143,0.1,0.07830015625,10.2510564364975,0.850840295078253,3.41583307429,1.0279796602656,3.68e-05,5301405,135938.970699941,276563.748776454,0,0,0,0,0,-293.177038829179,959827939
-12.2068965517241,0.142857142857143,0.1,0.07830015625,10.2157381008268,0.851348617274399,2.94014431473166,1.2362903902675,3.67999999999999e-05,5301405,135938.515749583,276560.709920504,0,0,0,0,0,-292.993371085799,940649997
-12.2068965517241,0.142857142857143,0.1,0.57820515625,114.00289249793,0.0409438672264847,-0.172033400691567,-2.68960621270056,3.68000000000001e-05,5301405,285939.299008624,126562.256493428,0,0,0,0,0,-407.719514559295,1004935436
-12.2068965517241,0.142857142857143,0.1,0.57820515625,115.197002435471,0.0269272236300694,-0.285613341793646,-3.44549498762791,3.68e-05,5301405,285936.774003605,126563.03524405,0,0,0,0,0,-416.610534931012,900689698
-12.2068965517241,0.142857142857143,0.1,0.57820515625,16.2281149913529,0.0350696668438011,1.19955359261712,-1.84555297220502,3.68000000000001e-05,5301405,285937.115778831,126562.974437196,0,0,0,0,0,-335.894015968755,336624879
-12.2068965517241,0.142857142857143,0.1,0.57820515625,95.6392089613746,0.0151390820632794,0.538267685478674,-2.92870712065563,3.68e-05,5301405,285937.514099759,126564.478136234,0,0,0,0,0,-401.518974812011,557581198
-12.2068965517241,0.142857142857143,0.1,0.57820515625,47.6769845313848,0.0136872356798126,0.476075879886172,-2.24352540444053,3.68e-05,5301405,285937.296638675,126563.731115942,0,0,0,0,0,-372.684085743728,1073278254
-12.2068965517241,0.142857142857143,0.1,0.82815765625,0.00868062521560007,0.0239916120516359,2.86614427895782,-6.71644571794673,3.68e-05,5301405,210937.78348387,201562.919294749,0,0,0,0,0,-983.958256033787,504607073
-12.2068965517241,0.142857142857143,0.1,0.82815765625,0.00846809193871904,0.0240177086057734,2.51288055764637,-6.76583601822605,3.68e-05,5301405,210937.330050363,201563.12269495,0,0,0,0,0,-983.949349946213,25145372
-12.2068965517241,0.142857142857143,0.1,0.82815765625,0.00680159086381249,0.0240635539805705,2.6982408278119,-6.86719341326323,3.68e-05,5301405,210936.741569365,201563.110902311,0,0,0,0,0,-983.897896502431,386563540
-12.2068965517241,0.142857142857143,0.1,0.82815765625,0.00801727577539917,0.0239804926511362,2.45781825525258,-6.63749564323481,3.68e-05,5301405,210938.025813519,201563.006567313,0,0,0,0,0,-983.941712122025,450480262
-12.2068965517241,0.142857142857143,0.1,0.82815765625,0.008639888821781,0.0239950876640721,2.41847312883669,-6.63093954071535,3.68e-05,5301405,210937.954203136,201563.32739028,0,0,0,0,0,-983.956439341663,449116259
-12.2068965517241,0.142857142857143,0.1,0.32825265625,6.08956121558123,0.557541164036642,-0.654848281922654,1.4824280060928,3.68e-05,5301405,60937.1081789016,51561.5889164574,0,0,0,0,0,-289.296644585801,897805483
-12.2068965517241,0.142857142857143,0.1,0.32825265625,15.9873489199467,0.189891544027159,-2.65651278600615,1.34420214536944,3.67999999999999e-05,5301405,60934.3809732615,51562.7434720193,0,0,0,0,0,-344.228667544183,656984016
-12.2068965517241,0.142857142857143,0.1,0.32825265625,7.23860880137319,0.395683820475322,-0.829189045646899,1.40086008214071,3.68e-05,5301405,60938.2723181542,51563.5525152754,0,0,0,0,0,-297.882685606665,840871536
-12.2068965517241,0.142857142857143,0.1,0.32825265625,7.06390176580644,0.465774613079227,-0.63986644792856,1.473323170278,3.68e-05,5301405,60938.7689974398,51563.1840492211,0,0,0,0,0,-294.635268121582,1066883366
-12.2068965517241,0.142857142857143,0.1,0.32825265625,120.444263072545,0.205379921918751,-2.74236852207165,0.328458486935324,3.68e-05,5301405,60938.8074796616,51561.2729832192,0,0,0,0,0,-405.59221263416,569198040
-12.2068965517241,0.142857142857143,0.1,0.70318140625,43.1420304086017,0.0586461360063227,-1.38066073800485,3.81697502797975,3.68e-05,5301405,173437.739285615,164062.727557029,0,0,0,0,0,-372.235219978035,105214055
-12.2068965517241,0.142857142857143,0.1,0.70318140625,13.4455579238937,0.205981571476776,-0.683729699027758,3.73462649189538,3.68e-05,5301405,173437.581440158,164063.9636784,0,0,0,0,0,-346.410873662605,639851927
-12.2068965517241,0.142857142857143,0.1,0.70318140625,12.7847933641731,0.325664432432967,-0.462149272434728,3.12317636647134,3.68e-05,5301405,173437.425159294,164062.209257407,0,0,0,0,0,-314.864125130468,492914325
-12.2068965517241,0.142857142857143,0.1,0.70318140625,11.3385465986165,0.326553925575984,0.279287252884222,2.84664486190009,3.68e-05,5301405,173438.584085331,164064.170206485,0,0,0,0,0,-308.084779756942,921708657
-12.2068965517241,0.142857142857143,0.1,0.70318140625,26.0590974727502,0.16366903344795,-0.197766479842892,4.10418481740435,3.68e-05,5301405,173437.169405832,164063.091251082,0,0,0,0,0,-349.147390188518,901124323
-12.2068965517241,0.142857142857143,0.1,0.20327640625,10.5663310294348,0.862842363623603,3.10450623422491,0.00516860112958025,3.68e-05,5301405,23439.9883799574,14064.9161230722,0,0,0,0,0,-296.901979454245,413765994
-12.2068965517241,0.142857142857143,0.1,0.20327640625,10.3227691060478,0.838736019418575,3.27117400158284,2.04290007921637,3.68e-05,5301405,23437.8036673929,14063.8823379742,0,0,0,0,0,-292.890301507388,331804138
-12.2068965517241,0.142857142857143,0.1,0.20327640625,10.2977444788433,0.888487348882025,3.15835172856046,1.29912501629427,3.68e-05,5301405,23438.5522824547,14063.9344923163,0,0,0,0,0,-294.179033195152,181242259
-12.2068965517241,0.142857142857143,0.1,0.20327640625,10.4502992312927,0.755578659143702,2.90653383886253,2.46284195136593,3.68000000000001e-05,5301405,23437.109586742,14064.9885270361,0,0,0,0,0,-292.631774507225,181500848
-12.2068965517241,0.142857142857143,0.1,0.20327640625,10.4389989532933,0.829226769506608,3.13854913603204,1.05273772564207,3.68e-05,5301405,23439.2160579306,14063.1198831957,0,0,0,0,0,-294.969980655885,204596009
-12.2068965517241,0.142857142857143,0.1,0.45322890625,3.73378069947142,0.585689352269535,3.7309961921389,-3.95797550448637,3.68e-05,5301405,98437.3289308218,239065.816242421,0,0,0,0,0,-265.613196019582,326389218
-12.2068965517241,0.142857142857143,0.1,0.45322890625,4.23904326698738,0.813735410194402,3.67620555868544,-3.99406798904776,3.68e-05,5301405,98440.6140978989,239064.00302765,0,0,0,0,0,-260.798991733592,31798359
-12.2068965517241,0.142857142857143,0.1,0.45322890625,57.317712247959,0.188111153630125,0.999795300645607,-4.79451621464609,3.68e-05,5301405,98438.8434056443,239062.333052006,0,0,0,0,0,-378.460717968178,588693116
-12.2068965517241,0.142857142857143,0.1,0.45322890625,3.55978807234236,0.673941052651695,2.90178182344134,-2.61081080307602,3.68000000000001e-05,5301405,98438.8070149049,239062.002571116,0,0,0,0,0,-262.490841131296,968781522
-12.2068965517241,0.142857142857143,0.1,0.45322890625,4.04346638980862,0.699665822151636,3.74962277203888,-4.26363812023512,3.68e-05,5301405,98438.8914467337,239063.498774417,0,0,0,0,0,-262.648358916371,431043357
-12.2068965517241,0.142857142857143,0.1,0.95313390625,10.2188769962001,0.830447774215281,3.09515372096831,1.50762564635269,3.68e-05,5301405,248436.008710294,89063.0263131212,0,0,0,0,0,-292.621097813794,729007920
-12.2068965517241,0.142857142857143,0.1,0.95313390625,10.2942300727796,0.793837867448695,3.23797941986141,1.59127210048929,3.68000000000001e-05,5301405,248439.233995925,89061.9780166257,0,0,0,0,0,-292.854895266906,454191073
-12.2068965517241,0.142857142857143,0.1,0.95313390625,10.1590912957337,0.821805471986976,3.18181435936622,1.3689835760228,3.68e-05,5301405,248437.697103662,89060.8577463331,0,0,0,0,0,-292.737628666335,625335171
-12.2068965517241,0.142857142857143,0.1,0.95313390625,10.3278400455419,0.865196801669061,3.41017061422305,1.47083603123622,3.67999999999999e-05,5301405,248436.492742937,89062.2466904639,0,0,0,0,0,-292.677889358301,502850932
-12.2068965517241,0.142857142857143,0.1,0.95313390625,10.4284493744501,0.848211216940848,3.81210986111242,1.54214027736669,3.68e-05,5301405,248437.309805846,89061.8881676042,0,0,0,0,0,-293.035193165697,1024141810
-12.2068965517241,0.142857142857143,0.1,0.445417890625,10.3072828758195,0.845958246692777,3.15856003504135,0.098432422220359,3.68e-05,5301405,110157.151543169,203906.882655368,0,0,0,0,0,-293.766239181068,520231150
-12.2068965517241,0.142857142857143,0.1,0.445417890625,10.1509497233782,0.774646844766911,3.06147704387915,0.354910669442729,3.67999999999999e-05,5301405,110155.839598532,203906.945329475,0,0,0,0,0,-293.673038788919,971651043
-12.2068965517241,0.142857142857143,0.1,0.445417890625,3.19056816122429,0.798510949947995,3.03261370680556,-3.12953396477066,3.68e-05,5301405,110155.483940859,203906.499789193,0,0,0,0,0,-258.46258778256,688105534
-12.2068965517241,0.142857142857143,0.1,0.445417890625,3.65138512478887,0.716012359577832,3.24104659478592,-3.31533730047733,3.68e-05,5301405,110157.859081905,203908.307810689,0,0,0,0,0,-261.394132845214,85357733
-12.2068965517241,0.142857142857143,0.1,0.445417890625,10.1149843771672,0.833592279192671,3.52631762271703,-1.51039755904597,3.67999999999999e-05,5301405,110155.886055942,203905.661095295,0,0,0,0,0,-295.244975121155,565984391
-12.2068965517241,0.142857142857143,0.1,0.945322890625,10.4147143864115,0.506343633642028,1.75967901407354,1.88907321338282,3.68e-05,5301405,260157.524165375,53906.8120712598,0,0,0,0,0,-295.014357316591,740508238
-12.2068965517241,0.142857142857143,0.1,0.945322890625,10.919922122227,0.329978983206931,2.05850321187537,1.86509446519678,3.68e-05,5301405,260157.551426764,53906.4147125412,0,0,0,0,0,-296.59067186403,365769551
-12.2068965517241,0.142857142857143,0.1,0.945322890625,10.2518324707986,0.605240050473509,2.51152638312276,1.64281476370072,3.68e-05,5301405,260157.068896401,53909.0688053687,0,0,0,0,0,-293.59575384937,407016958
-12.2068965517241,0.142857142857143,0.1,0.945322890625,10.3897229372241,0.636610498261766,2.50766819946337,1.62786316076611,3.68e-05,5301405,260156.650170318,53907.6825085514,0,0,0,0,0,-293.389248345225,1035488908
-12.2068965517241,0.142857142857143,0.1,0.945322890625,10.1706559572907,0.74022811746665,2.52813931436226,1.60374092311857,3.68e-05,5301405,260156.694667268,53906.5012586726,0,0,0,0,0,-292.865324885482,597263692
-12.2068965517241,0.142857142857143,0.1,0.695370390625,10.1888993501842,0.845785986019907,2.74448336781573,1.07331289625441,3.68e-05,5301405,185157.935898505,278904.700921833,0,0,0,0,0,-292.820415372666,902588947
-12.2068965517241,0.142857142857143,0.1,0.695370390625,10.2782031787659,0.78824181742309,3.06927581479527,0.840811837222059,3.68e-05,5301405,185156.16973239,278907.749668088,0,0,0,0,0,-293.088444915077,900290332
-12.2068965517241,0.142857142857143,0.1,0.695370390625,10.16019706626,0.809780493134397,2.85191322404066,0.933526892273558,3.68e-05,5301405,185155.951130585,278906.183345986,0,0,0,0,0,-292.980051266504,856150892
-12.2068965517241,0.142857142857143,0.1,0.695370390625,10.2102654211651,0.781241883248114,2.86636297066949,1.12387049140418,3.68e-05,5301405,185155.362846337,278905.464739689,0,0,0,0,0,-293.082051798346,409105774
-12.2068965517241,0.142857142857143,0.1,0.695370390625,10.2165972783369,0.8210216510065,2.88035300828414,0.83048365079951,3.68000000000001e-05,5301405,185154.858352912,278907.52291353,0,0,0,0,0,-292.983394371675,100958429
-12.2068965517241,0.142857142857143,0.1,0.195465390625,0.00640311282448126,0.140751043755216,-1.67089888999895,-6.11115823208484,3.68e-05,5301405,35157.8970291406,128907.070922293,0,0,0,0,0,-983.880227802791,963692074
-12.2068965517241,0.142857142857143,0.1,0.195465390625,0.00835347138084849,0.141956992145182,-1.90492975335436,-6.43645687085342,3.67999999999999e-05,5301405,35157.0338191552,128907.29897907,0,0,0,0,0,-983.932231882007,15649835
-12.2068965517241,0.142857142857143,0.1,0.195465390625,0.00764857484758809,0.140401506706484,-1.96203557774105,-6.01573436085271,3.68000000000001e-05,5301405,35156.944953868,128907.340798917,0,0,0,0,0,-983.928496779351,871261962
-12.2068965517241,0.142857142857143,0.1,0.195465390625,0.00718811881322956,0.141609745930016,-1.7642712315341,-6.37999224493351,3.68e-05,5301405,35156.6009202039,128906.788043103,0,0,0,0,0,-983.904388804942,116209716
-12.2068965517241,0.142857142857143,0.1,0.195465390625,0.00858560186627721,0.140657690424972,-1.88968548538365,-6.18098007830138,3.68e-05,5301405,35157.0670148471,128906.647031283,0,0,0,0,0,-983.982630336839,203549407
-12.2068965517241,0.142857142857143,0.1,0.820346640625,62.7977767398422,0.0629558081650834,1.00213568003807,-3.85912153071447,3.68e-05,5301405,222658.023268522,241406.260880874,0,0,0,0,0,-381.109107860934,203779390
-12.2068965517241,0.142857142857143,0.1,0.820346640625,108.702127461447,0.040172232372987,-0.00789278828085154,-3.39807826820136,3.68000000000001e-05,5301405,222656.913379328,241408.760624504,0,0,0,0,0,-410.337549703285,809627662
-12.2068965517241,0.142857142857143,0.1,0.820346640625,118.362312643349,0.0563039164209029,0.503924677697104,-3.92846702718268,3.67999999999999e-05,5301405,222656.677317358,241407.29823151,0,0,0,0,0,-407.72317907884,455226894
-12.2068965517241,0.142857142857143,0.1,0.820346640625,120.638651383144,0.0343829557064208,-0.00274132029829698,-4.2476077915824,3.68e-05,5301405,222657.772839498,241406.202165551,0,0,0,0,0,-414.736847862333,315611583
-12.2068965517241,0.142857142857143,0.1,0.820346640625,118.948447852874,0.0554696464638527,-0.980442045821876,-3.61426690050547,3.68e-05,5301405,222657.127616215,241406.17370833,0,0,0,0,0,-416.921345963135,544348689
-12.2068965517241,0.142857142857143,0.1,0.320441640625,10.2388458923079,0.900491747169131,2.78634114424015,1.81524920938678,3.67999999999999e-05,5301405,72657.6559191828,91407.4746773494,0,0,0,0,0,-292.43592891164,329778224
-12.2068965517241,0.142857142857143,0.1,0.320441640625,10.2478613832867,0.869021893994559,2.72663542010061,1.80488068069386,3.68e-05,5301405,72657.0075138861,91406.6614040008,0,0,0,0,0,-292.487849241779,701178256
-12.2068965517241,0.142857142857143,0.1,0.320441640625,10.2228040634421,0.886991162672208,2.59641574451132,1.84178207663635,3.68e-05,5301405,72655.3399790743,91408.1289440733,0,0,0,0,0,-292.418918921224,729049481
-12.2068965517241,0.142857142857143,0.1,0.320441640625,10.1549877693878,0.907920339650721,2.83588829409396,1.82002152783316,3.67999999999999e-05,5301405,72658.0209559429,91407.3344305007,0,0,0,0,0,-292.378637658086,630672189
-12.2068965517241,0.142857142857143,0.1,0.320441640625,10.1733485273361,0.905948181690053,2.63348877312519,1.81050963623841,3.68e-05,5301405,72653.1778932267,91406.2162389537,0,0,0,0,0,-292.337380464451,880352500
-12.2068965517241,0.142857142857143,0.1,0.070489140625,10.2187899418118,0.810109187259634,2.74509991874702,0.592346571549042,3.68000000000001e-05,5301405,147656.09941088,166404.923788179,0,0,0,0,0,-293.373675130577,615287789
-12.2068965517241,0.142857142857143,0.1,0.070489140625,3.09380737046324,0.790439227772224,2.24953457442724,-2.11182314068313,3.68e-05,5301405,147656.076598521,166409.271741669,0,0,0,0,0,-259.763698200995,1006005175
-12.2068965517241,0.142857142857143,0.1,0.070489140625,3.38872072023954,0.801722983903588,1.62200864821165,-1.03035721253302,3.67999999999999e-05,5301405,147656.560397944,166406.606066416,0,0,0,0,0,-261.092071581248,797758341
