"I_0","gamma","mu_EI","b_3","sigma_P","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","R_0","C_0","r","g","epsilon","LL","seed"
258620.827586207,0.142857142857143,0.1,-2.87722729193081,0.17203234375,0.714478789210083,0.0446019811028669,-0.288197716656249,-2.62302480543131,3.68e-05,5301405,239061.112567707,0,0,0,0,0,-172.97338539586,746188163
258620.827586207,0.142857142857143,0.1,-2.88080408338053,0.17203234375,0.712150474267601,0.0446101255494762,-0.285324560903411,-2.62199273504444,3.68e-05,5301405,239063.829386909,0,0,0,0,0,-172.966892047175,167188772
258620.827586207,0.142857142857143,0.1,-2.87321580751885,0.17203234375,0.712885993165367,0.0450630007873706,-0.289193570059338,-2.63086619495941,3.68e-05,5301405,239062.840920278,0,0,0,0,0,-172.981030992254,500248891
258620.827586207,0.142857142857143,0.1,-2.88557747798401,0.17203234375,0.7152364426954,0.0448296481139568,-0.27713729167226,-2.63132076825344,3.68e-05,5301405,239064.006432563,0,0,0,0,0,-172.95970860413,922291061
258620.827586207,0.142857142857143,0.1,-2.88082389586951,0.17203234375,0.712887409580975,0.045059959281629,-0.284900875629325,-2.6272815630928,3.68e-05,5301405,239063.30523381,0,0,0,0,0,-172.971015172207,399654463
258620.827586207,0.142857142857143,0.1,2.82501432545976,0.67193734375,1.65751759568463,0.24609905775966,4.0649836570004,6.94677403166524,3.68e-05,5301405,89062.4805475397,0,0,0,0,0,-200.354281805424,199122738
258620.827586207,0.142857142857143,0.1,2.44623071153642,0.67193734375,1.51096390473963,0.473719512641145,4.72873355275796,2.58202718034523,3.68e-05,5301405,89063.2309378284,0,0,0,0,0,-197.24126985815,526313080
258620.827586207,0.142857142857143,0.1,3.05520771852346,0.67193734375,1.66927339614782,0.240349464504523,3.92186033535455,6.68432128974561,3.68e-05,5301405,89063.5242917167,0,0,0,0,0,-200.54496464209,599327548
258620.827586207,0.142857142857143,0.1,2.38540333801083,0.67193734375,1.50503228436864,0.51886969746055,4.77735130051663,2.47866917270243,3.68e-05,5301405,89063.7241968507,0,0,0,0,0,-197.196978752842,325691297
258620.827586207,0.142857142857143,0.1,2.37398625099311,0.67193734375,1.51028396947581,0.516357745424916,4.77755444923245,2.49735436898382,3.67999999999999e-05,5301405,89063.4949498568,0,0,0,0,0,-197.196948329656,973146653
258620.827586207,0.142857142857143,0.1,-2.91333003475744,0.804724609375,0.650835230754158,0.0589442174600886,-0.224943568553604,-2.84993540756093,3.68e-05,5301405,203906.326979691,0,0,0,0,0,-172.800477224854,965935421
258620.827586207,0.142857142857143,0.1,-2.99379744076463,0.804724609375,0.662017405192627,0.0667601146963487,-0.163446210181501,-2.88450935269886,3.68e-05,5301405,203907.430431925,0,0,0,0,0,-173.397551637272,613489652
258620.827586207,0.142857142857143,0.1,-5.41970156676293,0.804724609375,2.04090803417174,0.203822083876018,0.864830000254898,-1.13863147230296,3.68e-05,5301405,203906.11063401,0,0,0,0,0,-214.020417085807,763116572
258620.827586207,0.142857142857143,0.1,-2.87668719863675,0.804724609375,0.604433652381048,0.0479989948169271,-0.263375519578537,-2.74471284411849,3.68000000000001e-05,5301405,203907.015719268,0,0,0,0,0,-171.976215315657,242072000
258620.827586207,0.142857142857143,0.1,-2.80285088204632,0.804724609375,0.576657303881802,0.0348240929437887,-0.291937153398556,-2.60801885306954,3.68e-05,5301405,203907.71960211,0,0,0,0,0,-171.372898108572,859675587
258620.827586207,0.142857142857143,0.1,4.79777292773563,0.304819609375,7.28272071355046,0.797560059769267,8.20626305707758,-2.51032791500609,3.68e-05,5301405,53907.1240216985,0,0,0,0,0,-281.28661925992,395410561
258620.827586207,0.142857142857143,0.1,5.52077137320672,0.304819609375,4.59095317509671,0.787771556615822,8.59216332845495,-1.49637128082543,3.68e-05,5301405,53906.3848398996,0,0,0,0,0,-257.311186634832,528214759
258620.827586207,0.142857142857143,0.1,5.13919658470366,0.304819609375,4.98875019671686,0.769170357036496,9.53368749959033,-1.68609490046402,3.68e-05,5301405,53904.227159444,0,0,0,0,0,-257.040132315911,780437118
258620.827586207,0.142857142857143,0.1,4.54869363607555,0.304819609375,10.8273571381614,0.782570362358036,8.71484077555633,-5.35707146955792,3.68e-05,5301405,53906.9019143251,0,0,0,0,0,-311.199965696644,933671266
258620.827586207,0.142857142857143,0.1,6.34102704632969,0.304819609375,2.24750693597722,0.836035019413074,9.53878310831956,0.471994253731214,3.68e-05,5301405,53906.9536002634,0,0,0,0,0,-213.031929238077,565190729
258620.827586207,0.142857142857143,0.1,0.812619818967674,0.554772109375,1.58599755449212,0.424731610134758,6.0638523883997,6.1390964875931,3.68000000000001e-05,5301405,278906.250579341,0,0,0,0,0,-198.579786606927,119486904
258620.827586207,0.142857142857143,0.1,0.819712885199289,0.554772109375,1.59383092739228,0.40906734714921,6.01213859620275,6.33837068774638,3.67999999999999e-05,5301405,278907.233748965,0,0,0,0,0,-198.572901691548,75658674
258620.827586207,0.142857142857143,0.1,0.81173370149825,0.554772109375,1.59076273627025,0.414805190985959,6.04457406070264,6.27023939373012,3.68e-05,5301405,278905.707505438,0,0,0,0,0,-198.572502280517,900178826
258620.827586207,0.142857142857143,0.1,0.803065417773566,0.554772109375,1.59233337604507,0.414953460425509,6.06795592821224,6.26709800604359,3.68000000000001e-05,5301405,278905.525030496,0,0,0,0,0,-198.57265909872,390068524
258620.827586207,0.142857142857143,0.1,0.80980166063229,0.554772109375,1.59145067301263,0.413028319994917,6.04915953620846,6.29751424740745,3.67999999999999e-05,5301405,278906.428458316,0,0,0,0,0,-198.570968934046,597887493
258620.827586207,0.142857142857143,0.1,-13.8121905017797,0.054867109375,120.166043955211,0.325607710910177,-1.32572303521565,-2.15167115230631,3.67999999999999e-05,5301405,128906.330207706,0,0,0,0,0,-409.657743589136,830470376
258620.827586207,0.142857142857143,0.1,-11.1926898427148,0.054867109375,3.87824479953479,0.757892856246556,1.02203470384525,-0.278769527449328,3.68e-05,5301405,128906.028387155,0,0,0,0,0,-260.920290207863,170541580
258620.827586207,0.142857142857143,0.1,-13.1259388731149,0.054867109375,106.18829879452,0.300845258942665,-0.430947373666413,-1.20411189425145,3.68e-05,5301405,128906.547802816,0,0,0,0,0,-397.746596538566,18822112
258620.827586207,0.142857142857143,0.1,-12.9414983769746,0.054867109375,120.385109918442,0.349460805294721,-2.47745232466637,-1.91099188763285,3.68e-05,5301405,128907.010988024,0,0,0,0,0,-416.850821824596,206254679
258620.827586207,0.142857142857143,0.1,-13.3209944845951,0.054867109375,57.6704530701862,0.368295022199341,-0.243125217419504,-0.429095722356005,3.68e-05,5301405,128908.436512648,0,0,0,0,0,-365.042890835057,759798198
258620.827586207,0.142857142857143,0.1,-3.12995691902118,0.929700859375,0.846780137077683,0.260663640274093,-0.0420980061849788,-3.23885188682428,3.68000000000001e-05,5301405,241408.257705247,0,0,0,0,0,-181.208552089758,728454983
258620.827586207,0.142857142857143,0.1,-3.06574092005871,0.929700859375,0.7892936565334,0.15618609792149,-0.0939671064135901,-3.12778849729047,3.68e-05,5301405,241405.815411609,0,0,0,0,0,-178.368580104859,1037440490
258620.827586207,0.142857142857143,0.1,-3.08272122386266,0.929700859375,0.749170850141999,0.130773487892684,-0.0812686572679948,-3.07507275598096,3.68000000000001e-05,5301405,241406.239479927,0,0,0,0,0,-177.343252422206,867433201
258620.827586207,0.142857142857143,0.1,-3.01191891817693,0.929700859375,0.697664565043162,0.0855135811533836,-0.150724806039615,-2.93675075834245,3.68e-05,5301405,241405.236860942,0,0,0,0,0,-175.101921302362,366205809
258620.827586207,0.142857142857143,0.1,-2.89054286445501,0.929700859375,0.608946158830511,0.0474928658276208,-0.214134910523794,-2.73245055133433,3.68000000000001e-05,5301405,241404.578255426,0,0,0,0,0,-172.46501974742,121500308
258620.827586207,0.142857142857143,0.1,-8.12708699706881,0.429795859375,2.6390029478952,0.814800372655574,0.860746017466233,-0.767070373593563,3.68e-05,5301405,91407.5445323013,0,0,0,0,0,-234.580113902079,897706096
258620.827586207,0.142857142857143,0.1,-7.52354973047631,0.429795859375,6.43559125816818,0.59023189612192,2.23319447738057,0.574386523085919,3.68e-05,5301405,91405.7986444619,0,0,0,0,0,-264.175776086339,111363861
258620.827586207,0.142857142857143,0.1,-7.58032978218657,0.429795859375,7.68157344799271,0.735870484452353,1.75478238683161,0.36440230347557,3.67999999999999e-05,5301405,91408.3257516906,0,0,0,0,0,-268.642931527575,931333077
258620.827586207,0.142857142857143,0.1,-7.76948566425259,0.429795859375,5.94839208708375,0.722816734415781,1.51545095435074,0.36469849182969,3.68e-05,5301405,91408.2182324166,0,0,0,0,0,-261.01371239388,47916803
258620.827586207,0.142857142857143,0.1,-8.09982921176417,0.429795859375,9.71041228355834,0.70416241773795,1.83600511033822,0.544368672000128,3.68e-05,5301405,91409.7333046737,0,0,0,0,0,-281.493284687654,612202763
258620.827586207,0.142857142857143,0.1,-16.5045733070461,0.679748359375,0.0116473244221229,0.029642074246571,2.1807466059707,-4.5945916471848,3.68e-05,5301405,166406.627407754,0,0,0,0,0,-984.12821561445,828425131
258620.827586207,0.142857142857143,0.1,-16.4807878126201,0.679748359375,0.0106827315610708,0.0295284652251456,2.2205147058665,-4.45895973323471,3.68e-05,5301405,166407.256267428,0,0,0,0,0,-984.118744822698,378884280
258620.827586207,0.142857142857143,0.1,-16.4978071013046,0.679748359375,0.00996357412819535,0.0296033849705426,2.49018843097737,-4.6006297678498,3.68000000000001e-05,5301405,166405.883835587,0,0,0,0,0,-984.088947645053,227939000
258620.827586207,0.142857142857143,0.1,-16.4056426386661,0.679748359375,0.00944534498438432,0.0294820598769836,2.101259746456,-4.40604377283517,3.68e-05,5301405,166407.403474897,0,0,0,0,0,-984.094868874156,531180562
258620.827586207,0.142857142857143,0.1,-16.4341492356001,0.679748359375,0.0101362370665982,0.0296347461228174,2.38802449064806,-4.643272844067,3.68e-05,5301405,166406.311440224,0,0,0,0,0,-984.088812965637,180438971
258620.827586207,0.142857142857143,0.1,-4.93905215022992,0.179843359375,120.028987008099,0.00317129136144918,-3.02629443745245,1.82287533589012,3.68e-05,5301405,16406.3867170066,0,0,0,0,0,-416.822069855621,625529630
258620.827586207,0.142857142857143,0.1,-4.03759084659188,0.179843359375,120.024122539046,0.0031217332521523,-2.67493959938644,2.52167281024836,3.68e-05,5301405,16407.9440605025,0,0,0,0,0,-416.857565491556,993563206
258620.827586207,0.142857142857143,0.1,-4.8372975510655,0.179843359375,119.975725359974,0.00461230615371098,-2.76102874454985,2.50414258070976,3.68000000000001e-05,5301405,16406.6864840539,0,0,0,0,0,-416.840136101098,381666879
258620.827586207,0.142857142857143,0.1,-4.15364445564874,0.179843359375,120.432014454207,0.00352102471001541,-3.75272893861406,1.99474474823625,3.68e-05,5301405,16407.7741995845,0,0,0,0,0,-416.825667134817,442735112
258620.827586207,0.142857142857143,0.1,-3.77092162590213,0.179843359375,120.303315028139,0.00308637527163103,-3.23421690465563,1.84838312146754,3.68e-05,5301405,16407.7928303914,0,0,0,0,0,-416.83341649483,782346514
268965.620689655,0.142857142857143,0.1,-2.8162603783784,0.57820515625,0.572157131558054,0.0344098223568768,-0.375391529405998,-2.63995581631334,3.67999999999999e-05,5301405,60937.3340187282,0,0,0,0,0,-168.696070778606,349415516
268965.620689655,0.142857142857143,0.1,-2.81266172860202,0.57820515625,0.567952674092007,0.0343368163086668,-0.372774022995268,-2.63638381834512,3.68e-05,5301405,60938.2117846706,0,0,0,0,0,-168.690392144553,210584324
268965.620689655,0.142857142857143,0.1,-2.80782476752003,0.57820515625,0.568078540729209,0.0338951570679321,-0.373090577044478,-2.63365325985496,3.68e-05,5301405,60940.2022787782,0,0,0,0,0,-168.69069604908,941846591
268965.620689655,0.142857142857143,0.1,-2.83123098945043,0.57820515625,0.568896050280935,0.0349844467107623,-0.364396150868644,-2.64303810172226,3.67999999999999e-05,5301405,60938.5883647579,0,0,0,0,0,-168.713388316041,732305015
268965.620689655,0.142857142857143,0.1,-2.80594360852292,0.57820515625,0.572795144167524,0.0338603932902121,-0.382226503245463,-2.62135854274614,3.67999999999999e-05,5301405,60939.1624708974,0,0,0,0,0,-168.721361045752,103255328
268965.620689655,0.142857142857143,0.1,-14.0239752403924,0.07830015625,8.53628673793876,0.372008917403453,4.56114970842178,-5.13258882269391,3.68000000000001e-05,5301405,210937.772172276,0,0,0,0,0,-286.511714185851,267025926
268965.620689655,0.142857142857143,0.1,-15.1072647600998,0.07830015625,9.24106599364185,0.651162887310525,4.86533744594404,-5.15538942803044,3.68e-05,5301405,210937.348308996,0,0,0,0,0,-287.164389043546,912910540
268965.620689655,0.142857142857143,0.1,-13.9850036389587,0.07830015625,9.65873458689591,0.423875922193857,5.18085915880383,-5.92930026191178,3.67999999999999e-05,5301405,210937.324033168,0,0,0,0,0,-290.416030789515,771756654
268965.620689655,0.142857142857143,0.1,-14.8928973235201,0.07830015625,8.73409739298751,0.595188925160956,5.50152863547079,-6.31221235800494,3.68e-05,5301405,210937.193237046,0,0,0,0,0,-288.650074865034,218508900
268965.620689655,0.142857142857143,0.1,-14.9159549751731,0.07830015625,9.32236298694562,0.556161990341579,5.31468260510819,-6.03590479332203,3.67999999999999e-05,5301405,210937.219122025,0,0,0,0,0,-289.904361168619,389549784
268965.620689655,0.142857142857143,0.1,-9.23894492220129,0.82815765625,16.0448054261495,0.172121344517463,3.02318783173298,4.403147059412,3.68e-05,5301405,135939.216501244,0,0,0,0,0,-351.817070724397,325600401
268965.620689655,0.142857142857143,0.1,-9.17608707546967,0.82815765625,13.7133500509967,0.181130433090074,4.41830711896081,4.54271351990254,3.67999999999999e-05,5301405,135938.292996692,0,0,0,0,0,-323.19842517035,802415707
268965.620689655,0.142857142857143,0.1,-9.55040726633347,0.82815765625,101.747757886336,0.0619502998966064,1.65206288410915,4.06720154854183,3.68e-05,5301405,135935.585603267,0,0,0,0,0,-406.258696393858,835204785
268965.620689655,0.142857142857143,0.1,-10.0618296462368,0.82815765625,14.6701361483815,0.0478073356949298,1.57206340066318,2.59282602849489,3.68e-05,5301405,135936.94546954,0,0,0,0,0,-322.214391461203,124435611
268965.620689655,0.142857142857143,0.1,-8.78176739174561,0.82815765625,103.506941635171,0.0177588043633616,1.97627355633408,4.70078275453718,3.68e-05,5301405,135935.794014378,0,0,0,0,0,-410.06228877716,270684122
268965.620689655,0.142857142857143,0.1,-2.95392694601344,0.32825265625,0.925133143913969,0.177036762885218,-0.36150816468649,-2.83643846955829,3.68e-05,5301405,285937.972125999,0,0,0,0,0,-180.745463364043,879131411
268965.620689655,0.142857142857143,0.1,-2.95042653446701,0.32825265625,0.778383786960728,0.072579938817688,-0.157235010819534,-2.8456060185807,3.68e-05,5301405,285938.605451244,0,0,0,0,0,-175.500379961688,179926506
268965.620689655,0.142857142857143,0.1,-2.90258568948229,0.32825265625,0.739061481976827,0.0538759718105385,-0.212266494268333,-2.70158347392081,3.68e-05,5301405,285938.220414895,0,0,0,0,0,-174.448283645866,441385487
268965.620689655,0.142857142857143,0.1,-2.99609038164878,0.32825265625,0.835321048715612,0.105524452600694,-0.17836449331471,-2.90164154207529,3.68e-05,5301405,285936.456207031,0,0,0,0,0,-177.41828260538,1020293541
268965.620689655,0.142857142857143,0.1,-2.89871736741331,0.32825265625,0.927027217400762,0.158205905480078,-0.370608049931741,-2.85700861526824,3.68e-05,5301405,285938.38210975,0,0,0,0,0,-180.252089029871,822631120
268965.620689655,0.142857142857143,0.1,-11.2399651771994,0.70318140625,5.37566256297509,0.583607894450217,4.11398522918171,-5.77153934726993,3.68000000000001e-05,5301405,98437.4248885602,0,0,0,0,0,-268.587926219796,795246052
268965.620689655,0.142857142857143,0.1,-11.6828424736562,0.70318140625,98.7170872626101,0.157664312877163,1.60555537704841,-6.24703448402234,3.68e-05,5301405,98437.3867551867,0,0,0,0,0,-399.827597945911,695550036
268965.620689655,0.142857142857143,0.1,-11.8055918992748,0.70318140625,37.8389559793326,0.247172768130232,2.67973157272768,-6.94803711149898,3.68e-05,5301405,98437.3679754188,0,0,0,0,0,-359.058940479254,454539254
268965.620689655,0.142857142857143,0.1,-12.6722252417938,0.70318140625,110.631662253502,0.221208460395616,2.5802818064846,-8.61438232252778,3.67999999999999e-05,5301405,98438.0593471003,0,0,0,0,0,-405.909005406123,259880667
268965.620689655,0.142857142857143,0.1,-12.9458623610047,0.70318140625,119.969592016612,0.510162968596002,0.305032757379199,-7.11816599461239,3.68e-05,5301405,98438.2567834263,0,0,0,0,0,-416.893158953999,694715320
268965.620689655,0.142857142857143,0.1,2.31853231252451,0.20327640625,1.51545345701678,0.588601182638458,4.79564317391732,2.36900328533323,3.68e-05,5301405,248438.221761222,0,0,0,0,0,-196.880018654471,723039689
268965.620689655,0.142857142857143,0.1,-2.42724434817791,0.20327640625,1.41231304627753,0.83949819646191,1.73506572066319,-0.97275168638631,3.68000000000001e-05,5301405,248436.553678145,0,0,0,0,0,-199.648152078599,995821421
268965.620689655,0.142857142857143,0.1,2.33815322435264,0.20327640625,1.51333922777446,0.571927962885384,4.78426323935627,2.38433274829481,3.68e-05,5301405,248438.642348418,0,0,0,0,0,-196.873747637394,473293564
268965.620689655,0.142857142857143,0.1,-2.72176741188189,0.20327640625,1.39432684676984,0.748136573359875,1.69265293854548,-0.888633466127981,3.68e-05,5301405,248436.94742855,0,0,0,0,0,-199.270561147749,417001421
268965.620689655,0.142857142857143,0.1,-2.6545822795378,0.20327640625,1.37764913855054,0.681817320485051,0.994516202866975,-1.00513492521168,3.68e-05,5301405,248438.905153412,0,0,0,0,0,-197.603297321403,1060499688
268965.620689655,0.142857142857143,0.1,2.86801162212789,0.95313390625,2.81278128265578,0.745179010716375,5.48448319674736,-0.351451595463933,3.68e-05,5301405,23438.7065526704,0,0,0,0,0,-230.863891687307,66087965
