"sigma_M","gamma","mu_EI","b_3","sigma_P","rho","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.827603448275862,0.142857142857143,0.1,-15.0200685197181,0.23452046875,0.693491107899505,0.718400125708243,1.55364339174059,3.68000000000001e-05,5301405,42187.8925486485,182813.579406452,0,0,0,0,0,-472.776003468982,251357030
0.827603448275862,0.142857142857143,0.1,-16.5259969161647,0.23452046875,0.750508519663131,0.329398212779936,3.08364182612357,3.68000000000001e-05,5301405,42187.5601082608,182811.920848253,0,0,0,0,0,-613.488253710889,874504592
0.827603448275862,0.142857142857143,0.1,-16.2874043226397,0.23452046875,0.825264453488362,0.954041062825926,3.28607774112419,3.68000000000001e-05,5301405,42188.4745687864,182811.922406145,0,0,0,0,0,-610.581286299957,673386708
0.827603448275862,0.142857142857143,0.1,3.75654759845398,0.85940171875,0.202660141076331,3.3286888184244,6.25359277739116,3.68e-05,5301405,154688.012258052,70313.0489526646,0,0,0,0,0,-229.87978345455,257744691
0.827603448275862,0.142857142857143,0.1,3.99385927427666,0.85940171875,0.19348541950517,3.2721819701631,5.96704309823879,3.68e-05,5301405,154688.149977136,70313.2075663896,0,0,0,0,0,-230.568258143379,445416962
0.827603448275862,0.142857142857143,0.1,4.34146934825437,0.85940171875,0.201073829282379,3.00658739251953,6.38229696540891,3.68e-05,5301405,154687.855673768,70313.665096029,0,0,0,0,0,-231.276786075197,733363677
0.827603448275862,0.142857142857143,0.1,3.58533032471311,0.85940171875,0.207400698403942,3.43347277931882,6.29923281529296,3.68000000000001e-05,5301405,154687.183291661,70314.0180475368,0,0,0,0,0,-229.431547516249,70459323
0.827603448275862,0.142857142857143,0.1,3.68838816825659,0.85940171875,0.204964690831779,3.34321531979941,6.41635352565246,3.68e-05,5301405,154686.904943545,70310.6346199533,0,0,0,0,0,-229.599644300612,998595532
0.827603448275862,0.142857142857143,0.1,-4.84022903131007,0.35949671875,0.720959993398174,0.589816321153692,-2.80918162042259,3.68e-05,5301405,4689.6316922285,220312.90486819,0,0,0,0,0,-201.385637677668,553590504
0.827603448275862,0.142857142857143,0.1,-7.00082833211076,0.35949671875,0.704978404222287,1.40615111917831,-1.4811439125593,3.67999999999999e-05,5301405,4688.50235346494,220311.345305788,0,0,0,0,0,-283.834462915671,626374019
0.827603448275862,0.142857142857143,0.1,-3.48067805860261,0.35949671875,0.861918904559267,-0.058906826017977,-3.22421553043104,3.68e-05,5301405,4688.3737911311,220314.77878969,0,0,0,0,0,-181.900003177368,12557777
0.827603448275862,0.142857142857143,0.1,-7.25901812461639,0.35949671875,0.750079818602986,1.31109662383507,-1.5800385186212,3.68e-05,5301405,4690.05535343111,220311.355536278,0,0,0,0,0,-270.415424836135,554893300
0.827603448275862,0.142857142857143,0.1,-6.31310491727044,0.35949671875,0.702575100288489,1.11542063531216,-1.80526465400948,3.68000000000001e-05,5301405,4688.25343417875,220313.050767648,0,0,0,0,0,-238.911917713103,190958091
0.827603448275862,0.142857142857143,0.1,-15.5419352896806,0.60944921875,0.816205744892999,1.09684524649149,-5.27431467337726,3.68000000000001e-05,5301405,79689.3250609798,145312.496957206,0,0,0,0,0,-926.653352345562,767757395
0.827603448275862,0.142857142857143,0.1,-14.0456182743768,0.60944921875,0.867946480577876,0.68166798687916,-4.7586877892245,3.68000000000001e-05,5301405,79687.2830603456,145314.32871414,0,0,0,0,0,-920.724194973121,539326912
0.827603448275862,0.142857142857143,0.1,-14.4827578767431,0.60944921875,0.849272063298961,1.13791045873498,-4.57089911919666,3.68000000000001e-05,5301405,79687.0256196376,145311.19868189,0,0,0,0,0,-921.664796648948,847419049
0.827603448275862,0.142857142857143,0.1,-15.435398172163,0.60944921875,0.90446189917876,1.01881357326893,-4.3330320084101,3.68000000000001e-05,5301405,79686.6643745118,145312.646641057,0,0,0,0,0,-915.762093333501,984931333
0.827603448275862,0.142857142857143,0.1,-14.3492142128926,0.60944921875,0.882600418396982,1.49207010133271,-6.18539152175232,3.68000000000001e-05,5301405,79688.6306656917,145314.846626591,0,0,0,0,0,-922.707359494899,261826879
0.827603448275862,0.142857142857143,0.1,1.94400587061567,0.10954421875,0.854748456006086,4.97247753175673,2.0298645477457,3.68e-05,5301405,229686.992169817,295313.930798232,0,0,0,0,0,-217.361187406223,577331415
0.827603448275862,0.142857142857143,0.1,2.20752262438646,0.10954421875,0.624560115226226,4.82998575087793,2.30614642284677,3.67999999999999e-05,5301405,229686.672013574,295314.152603572,0,0,0,0,0,-215.887946250858,788230565
0.827603448275862,0.142857142857143,0.1,2.09725926607836,0.10954421875,0.761540293589484,4.89859236346023,2.18767072678566,3.68e-05,5301405,229687.007475323,295313.984176589,0,0,0,0,0,-216.476269052302,343382139
0.827603448275862,0.142857142857143,0.1,0.485507387278479,0.10954421875,0.819241400438096,5.32866401114637,1.63694980733848,3.68e-05,5301405,229686.879202588,295312.606171652,0,0,0,0,0,-242.122289753836,758160140
0.827603448275862,0.142857142857143,0.1,2.21008977188523,0.10954421875,0.643643274038256,4.82640019033076,2.30228161724521,3.68e-05,5301405,229688.52545525,295311.493583325,0,0,0,0,0,-215.934461676111,800170867
0.827603448275862,0.142857142857143,0.1,-16.3229432067224,0.29700859375,0.862819176295393,5.75611422051791,1.96639326422504,3.68000000000001e-05,5301405,135938.892854432,276560.898713095,0,0,0,0,0,-668.858012076654,62405808
0.827603448275862,0.142857142857143,0.1,-15.7514886206888,0.29700859375,0.827102395153169,3.95258994261825,2.80292262514805,3.68000000000001e-05,5301405,135937.749913362,276563.157219655,0,0,0,0,0,-662.523392533217,600360896
0.827603448275862,0.142857142857143,0.1,-15.3072548103905,0.29700859375,0.797213296222146,4.1149181644051,2.29301784282963,3.68000000000001e-05,5301405,135936.192081912,276564.349992669,0,0,0,0,0,-664.428134508947,873800984
0.827603448275862,0.142857142857143,0.1,-15.621105577813,0.29700859375,0.798322599656423,6.22203163028599,1.26629815223374,3.68000000000001e-05,5301405,135940.097573712,276561.912713668,0,0,0,0,0,-677.245891203805,605113001
0.827603448275862,0.142857142857143,0.1,-16.7048579630913,0.29700859375,0.850630479967443,4.53760049941759,2.69792421890702,3.68000000000001e-05,5301405,135935.194287204,276564.30896695,0,0,0,0,0,-685.311671238662,327933192
0.827603448275862,0.142857142857143,0.1,-2.83205694161792,0.79691359375,0.0360787250137899,-0.317850824007971,-2.6355364539083,3.68e-05,5301405,285937.411523387,126562.801271393,0,0,0,0,0,-173.259172476243,470820822
0.827603448275862,0.142857142857143,0.1,-2.8176254032359,0.79691359375,0.0352989268556816,-0.329765194258798,-2.6164509406919,3.68e-05,5301405,285937.849747647,126563.736076054,0,0,0,0,0,-173.288186395696,444001777
0.827603448275862,0.142857142857143,0.1,-2.82896440558298,0.79691359375,0.03635700779876,-0.326104845349138,-2.62642660068624,3.68e-05,5301405,285937.17188694,126561.86622252,0,0,0,0,0,-173.298969594475,220555609
0.827603448275862,0.142857142857143,0.1,-2.83681472524087,0.79691359375,0.0361347035948886,-0.319261962113557,-2.62795182441521,3.68e-05,5301405,285937.369905182,126563.111588246,0,0,0,0,0,-173.269984813468,1163294
0.827603448275862,0.142857142857143,0.1,-2.81830126767795,0.79691359375,0.0355089380962377,-0.332101500962925,-2.61420811390265,3.68e-05,5301405,285938.68115878,126563.534237349,0,0,0,0,0,-173.286458624721,892560658
0.827603448275862,0.142857142857143,0.1,-2.99145349304848,0.04705609375,0.1040857169509,-0.190533950858168,-3.04708367165868,3.68e-05,5301405,210939.830554626,201563.172269546,0,0,0,0,0,-175.730056781577,778120649
0.827603448275862,0.142857142857143,0.1,-2.86993017457199,0.04705609375,0.0420928430350825,-0.355214113117736,-2.6390617360562,3.68e-05,5301405,210937.735742317,201563.255715887,0,0,0,0,0,-171.8855206519,784081307
0.827603448275862,0.142857142857143,0.1,-2.9253475053767,0.04705609375,0.0530776026546534,-0.257748512903169,-2.79415728050463,3.68e-05,5301405,210938.640442159,201561.883172466,0,0,0,0,0,-172.331431662447,788362334
0.827603448275862,0.142857142857143,0.1,-2.87480166372223,0.04705609375,0.042167474642952,-0.347922211838105,-2.64322252585133,3.68e-05,5301405,210937.389010901,201562.720329635,0,0,0,0,0,-171.879469651893,742507049
0.827603448275862,0.142857142857143,0.1,-2.87475608797261,0.04705609375,0.0419508119775769,-0.351323474527258,-2.63914002921245,3.68000000000001e-05,5301405,210936.77771395,201563.173736712,0,0,0,0,0,-171.875555942235,708233937
0.827603448275862,0.142857142857143,0.1,-10.5292277276026,0.54696109375,0.608366036658125,-1.84020371010968,2.29171518090604,3.68e-05,5301405,60939.7087945441,51565.2345040251,0,0,0,0,0,-394.144381361025,682608275
0.827603448275862,0.142857142857143,0.1,-8.57290545649278,0.54696109375,0.628085769021848,-0.621376777814557,0.856950589619273,3.68e-05,5301405,60938.9299135678,51564.2199153027,0,0,0,0,0,-353.953968483237,204722770
0.827603448275862,0.142857142857143,0.1,-8.68282137954703,0.54696109375,0.58491231519918,-2.29178727278098,1.80578913962888,3.68e-05,5301405,60938.0898611071,51563.5347451831,0,0,0,0,0,-397.284354572569,280839823
0.827603448275862,0.142857142857143,0.1,-8.46599910632967,0.54696109375,0.578482635933333,-1.05254462947895,0.714660249436919,3.68e-05,5301405,60938.8047005509,51561.2499399392,0,0,0,0,0,-365.105969354011,599661407
0.827603448275862,0.142857142857143,0.1,-8.50875826593892,0.54696109375,0.520898087256886,-0.63696191302807,1.2221381309079,3.68e-05,5301405,60937.9347717051,51563.8145715533,0,0,0,0,0,-377.362965240871,991055362
0.827603448275862,0.142857142857143,0.1,0.899762013297365,0.42198484375,0.728618896177927,0.373656351571218,5.01592510003294,3.68e-05,5301405,173440.426556435,164062.569160734,0,0,0,0,0,-406.262708141754,303532001
0.827603448275862,0.142857142857143,0.1,1.7777505133138,0.42198484375,0.820550902489111,-0.814077708991375,4.86239420562542,3.68e-05,5301405,173436.692533413,164062.887842812,0,0,0,0,0,-427.091384699016,613413079
0.827603448275862,0.142857142857143,0.1,0.149901559271404,0.42198484375,0.680192520388591,-0.437319219816268,6.53015684754103,3.68e-05,5301405,173438.479169525,164063.718061963,0,0,0,0,0,-438.7822886171,520447593
0.827603448275862,0.142857142857143,0.1,-0.117973741645075,0.42198484375,0.734364273043217,-0.623649956141782,5.25542956890764,3.68000000000001e-05,5301405,173438.377963722,164062.619558009,0,0,0,0,0,-447.786738100359,352330918
0.827603448275862,0.142857142857143,0.1,1.12669915916497,0.42198484375,0.62150057745923,-0.878355765236998,5.42011236900415,3.68000000000001e-05,5301405,173439.355560368,164063.66452617,0,0,0,0,0,-429.462397468928,424907674
0.827603448275862,0.142857142857143,0.1,-13.0386954943325,0.92188984375,0.683653404840189,4.31090248183551,1.22561792973943,3.68000000000001e-05,5301405,23438.2345877866,14063.0728919556,0,0,0,0,0,-678.637493745568,824198453
0.827603448275862,0.142857142857143,0.1,-11.7229264613807,0.92188984375,0.821005729900713,4.3238061714138,1.54651901347973,3.68000000000001e-05,5301405,23437.2284725565,14064.8749323773,0,0,0,0,0,-655.231040631948,11383411
0.827603448275862,0.142857142857143,0.1,-12.1028457758823,0.92188984375,0.836499075482705,5.12302926632267,-0.248079348104695,3.68000000000001e-05,5301405,23438.3533936397,14063.1154638465,0,0,0,0,0,-664.262913384249,517917079
0.827603448275862,0.142857142857143,0.1,-10.3514685078475,0.92188984375,0.867345828731554,3.77414729678295,1.38461559223042,3.68000000000001e-05,5301405,23436.5678583708,14064.0913265937,0,0,0,0,0,-400.041633941686,517948927
0.827603448275862,0.142857142857143,0.1,-11.4286671550048,0.92188984375,0.77858001220036,4.28116305811321,0.780658207068034,3.68000000000001e-05,5301405,23438.1990991484,14062.6359842704,0,0,0,0,0,-650.396141898438,31073098
0.827603448275862,0.142857142857143,0.1,-2.86855715832421,0.17203234375,0.0492296250610695,-0.294995666876774,-2.84146936724207,3.68e-05,5301405,98438.9474105741,239061.624655891,0,0,0,0,0,-171.105313459195,69484522
0.827603448275862,0.142857142857143,0.1,-2.8398188114485,0.17203234375,0.0381109796613847,-0.380879697568425,-2.67369400709266,3.68e-05,5301405,98437.3637613089,239061.984983343,0,0,0,0,0,-170.557920395932,978052654
0.827603448275862,0.142857142857143,0.1,-2.84341653488723,0.17203234375,0.0376418582083831,-0.385533888328415,-2.65759757151453,3.68e-05,5301405,98438.6780953864,239061.418696058,0,0,0,0,0,-170.555179820557,811597570
0.827603448275862,0.142857142857143,0.1,-2.84204395610367,0.17203234375,0.0376134855992878,-0.390172339319438,-2.65331557361359,3.68e-05,5301405,98440.1780609661,239064.963875542,0,0,0,0,0,-170.563234547172,718624279
0.827603448275862,0.142857142857143,0.1,-2.83845945458198,0.17203234375,0.0374512275783364,-0.38834522114659,-2.65853931830792,3.68e-05,5301405,98439.6203357348,239062.129623364,0,0,0,0,0,-170.552970454531,591181917
0.827603448275862,0.142857142857143,0.1,2.56823133811512,0.67193734375,0.244128302244592,4.11373646654548,6.52989563930074,3.68e-05,5301405,248439.865963277,89062.9297162193,0,0,0,0,0,-227.593368619329,13012170
0.827603448275862,0.142857142857143,0.1,2.98899836273322,0.67193734375,0.238480265575334,3.76797196714077,6.72784744983448,3.68000000000001e-05,5301405,248437.284124375,89061.6724447095,0,0,0,0,0,-228.610520389694,574018219
0.827603448275862,0.142857142857143,0.1,0.903305790771269,0.67193734375,0.395724807008435,5.77365139666448,6.34355629424713,3.68e-05,5301405,248436.206291801,89065.0868419068,0,0,0,0,0,-221.801643944907,837580044
0.827603448275862,0.142857142857143,0.1,6.33999077779021,0.67193734375,0.250645230148186,5.82974186212757,6.92042198040645,3.68e-05,5301405,248439.719684479,89062.6052883327,0,0,0,0,0,-250.182744044748,250996616
0.827603448275862,0.142857142857143,0.1,3.70321753417344,0.67193734375,0.20688887600555,3.42370484368102,6.3696559580106,3.67999999999999e-05,5301405,248435.091805198,89063.1927768017,0,0,0,0,0,-230.379381125569,14195042
0.827603448275862,0.142857142857143,0.1,-7.22023083305832,0.804724609375,0.611330405611556,2.61591493286751,-1.79348922176794,3.67999999999999e-05,5301405,110156.204582289,203909.156496644,0,0,0,0,0,-439.467890216519,881957497
0.827603448275862,0.142857142857143,0.1,-7.59555778303711,0.804724609375,0.720269914869901,3.53494496293344,-1.80816003463638,3.68000000000001e-05,5301405,110158.626833154,203906.288598478,0,0,0,0,0,-439.895583428334,411133442
0.827603448275862,0.142857142857143,0.1,-6.55240080095687,0.804724609375,0.591176520653244,2.07171776096489,-1.64477090409844,3.68e-05,5301405,110156.035341062,203906.172137918,0,0,0,0,0,-342.633122961381,1029550192
0.827603448275862,0.142857142857143,0.1,-7.56248877505759,0.804724609375,0.735812767592946,2.82657832817898,-1.72265805006109,3.68000000000001e-05,5301405,110157.210883571,203905.292619877,0,0,0,0,0,-578.394756666253,909636994
0.827603448275862,0.142857142857143,0.1,-6.94196916208014,0.804724609375,0.800935150500756,2.67094017692127,-2.17869246293999,3.68000000000001e-05,5301405,110156.962444149,203906.81961459,0,0,0,0,0,-378.684760658126,1040238974
0.827603448275862,0.142857142857143,0.1,0.964715540821276,0.304819609375,0.371314340154537,5.65239769394439,6.54260381212661,3.68e-05,5301405,260157.774403666,53907.1727285048,0,0,0,0,0,-222.147370257755,804257343
0.827603448275862,0.142857142857143,0.1,0.996081238196336,0.304819609375,0.365347043353641,5.60716295627125,6.66299284115631,3.68e-05,5301405,260155.785573877,53908.6424634955,0,0,0,0,0,-222.198956000076,732182872
0.827603448275862,0.142857142857143,0.1,1.05947710314794,0.304819609375,0.343779405694464,5.49663663741037,6.99449599257658,3.68e-05,5301405,260155.950217769,53905.8329184557,0,0,0,0,0,-222.43806664398,843620690
0.827603448275862,0.142857142857143,0.1,0.935797654177866,0.304819609375,0.367512131685399,5.68083296065813,6.67526194427113,3.68e-05,5301405,260157.278049326,53906.0315853774,0,0,0,0,0,-222.133557230663,351882400
0.827603448275862,0.142857142857143,0.1,1.18133539414051,0.304819609375,0.344066998211926,5.39977514715186,6.72145382156743,3.68e-05,5301405,260155.108479287,53907.1100013218,0,0,0,0,0,-222.645900985366,113315554
0.827603448275862,0.142857142857143,0.1,-1.03276659164268,0.554772109375,0.265763650290533,4.25190429400769,-0.856450677884547,3.68000000000001e-05,5301405,185156.752189431,278907.580551137,0,0,0,0,0,-321.292201815232,190893031
0.827603448275862,0.142857142857143,0.1,-2.64147585613538,0.554772109375,0.164053654884684,0.50050737973579,-1.18597278223923,3.68e-05,5301405,185156.47265684,278904.625628505,0,0,0,0,0,-200.813440629642,697997635
0.827603448275862,0.142857142857143,0.1,-0.819403038150863,0.554772109375,0.117307194465985,4.98188489603797,-0.642635213269769,3.68e-05,5301405,185156.823570855,278906.011464851,0,0,0,0,0,-413.517489020056,825707552
0.827603448275862,0.142857142857143,0.1,-1.32921417769789,0.554772109375,0.196348319932968,4.01152383941211,-0.827307090134972,3.67999999999999e-05,5301405,185156.547239769,278907.068195308,0,0,0,0,0,-312.294201249413,72591726
0.827603448275862,0.142857142857143,0.1,-1.84574996152462,0.554772109375,0.401017719042857,4.11150874847957,-1.01489774860294,3.68e-05,5301405,185157.213916617,278906.525516431,0,0,0,0,0,-265.861409824304,561081311
0.827603448275862,0.142857142857143,0.1,-12.0827578697238,0.054867109375,0.947236244957571,-1.21605318049546,-4.83724548463172,3.68000000000001e-05,5301405,35157.9479485302,128908.067575483,0,0,0,0,0,-928.145218173682,465603835
0.827603448275862,0.142857142857143,0.1,-12.2609055881857,0.054867109375,0.894589598326066,-1.10064022351946,-5.1666784617192,3.68000000000001e-05,5301405,35154.9696286481,128908.507306568,0,0,0,0,0,-932.095756505411,744441926
