"rho","gamma","b_3","sigma_P","sigma_M","b_1","b_2","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.0369655172413793,0.0588235294117647,-3.99245210553683,0.51571703125,1.26276998073057,-1.62366836650519,-1.66649102193879,3.68e-05,5301405,65625.0404100843,0,0,0,0,0,-190.697137994418,815863268
0.0369655172413793,0.0588235294117647,7.47125074151789,0.01581203125,3.06886578035123,8.66364032038824,3.0994388290159,3.68e-05,5301405,365626.459910368,0,0,0,0,0,-228.529693860988,591982344
0.0369655172413793,0.0588235294117647,8.09866775019331,0.01581203125,3.05667896954472,7.72420425400803,3.34431461648415,3.68e-05,5301405,365624.324504348,0,0,0,0,0,-228.245590717745,824118662
0.0369655172413793,0.0588235294117647,7.40913223448451,0.01581203125,3.05108599011038,8.14609675715911,3.44858525787,3.68e-05,5301405,365623.617490677,0,0,0,0,0,-228.19261587084,67548002
0.0369655172413793,0.0588235294117647,7.36542177023592,0.01581203125,3.04030745258773,8.02060816236467,3.59063266929018,3.68e-05,5301405,365626.845927513,0,0,0,0,0,-228.052714937247,308533952
0.0369655172413793,0.0588235294117647,7.93414316337226,0.01581203125,3.02384190495144,8.49672170173209,3.55113632456993,3.68000000000001e-05,5301405,365625.237418906,0,0,0,0,0,-227.850852528834,366198341
0.0369655172413793,0.0588235294117647,-4.37482566283325,0.89064578125,0.604958753279379,-1.12456180977022,-3.05345893082681,3.68e-05,5301405,290623.742428584,0,0,0,0,0,-170.139467634606,90524909
0.0369655172413793,0.0588235294117647,-4.69944371618776,0.89064578125,0.797736632708083,-0.853810046664721,-2.97134262162591,3.68e-05,5301405,290625.351014768,0,0,0,0,0,-176.246707052671,536230573
0.0369655172413793,0.0588235294117647,-4.18303862945586,0.89064578125,0.556734318997011,-1.29682191585893,-3.04424259178269,3.68e-05,5301405,290624.494066013,0,0,0,0,0,-168.524785611295,206724011
0.0369655172413793,0.0588235294117647,-4.33989789363478,0.89064578125,0.602744501845549,-1.17318209746053,-3.01042486535128,3.68e-05,5301405,290624.811261459,0,0,0,0,0,-169.672515805415,966622087
0.0369655172413793,0.0588235294117647,-6.1857185410129,0.89064578125,2.5034045244986,0.285881824284465,-3.62070492288999,3.67999999999999e-05,5301405,290625.57156354,0,0,0,0,0,-222.034754392841,650643209
0.0369655172413793,0.0588235294117647,3.91353233422861,0.39074078125,2.61912046553929,2.64174366387248,5.09929552542191,3.68e-05,5301405,590623.534992284,0,0,0,0,0,-220.959916171495,207175922
0.0369655172413793,0.0588235294117647,3.90556950781233,0.39074078125,2.62068457206248,2.63863237784229,5.08108208554532,3.67999999999999e-05,5301405,590624.334054304,0,0,0,0,0,-220.958453720969,881869212
0.0369655172413793,0.0588235294117647,3.85538234870404,0.39074078125,2.6144763049556,2.66705926827203,4.96910934025364,3.68e-05,5301405,590625.262838775,0,0,0,0,0,-220.972565678905,777710586
0.0369655172413793,0.0588235294117647,3.87742062334929,0.39074078125,2.61687465139777,2.65925137388685,5.01599923389582,3.68e-05,5301405,590625.715906457,0,0,0,0,0,-220.963687853246,1043400309
0.0369655172413793,0.0588235294117647,3.88276179758861,0.39074078125,2.61029442559306,2.65048734633016,5.03867588517634,3.67999999999999e-05,5301405,590624.7960315,0,0,0,0,0,-220.964662638658,374576426
0.0369655172413793,0.0588235294117647,-13.7607451873871,0.14078828125,21.9542340202587,2.54402609414389,1.40326528974156,3.68e-05,5301405,140626.060361763,0,0,0,0,0,-329.949664898098,1041920018
0.0369655172413793,0.0588235294117647,-14.60306532292,0.14078828125,22.3343581989796,2.57846862895908,1.59300058431446,3.68e-05,5301405,140626.006762915,0,0,0,0,0,-331.145068194606,704544908
0.0369655172413793,0.0588235294117647,-13.8771982238106,0.14078828125,22.002224003707,2.60967767183782,1.44284020097719,3.68e-05,5301405,140627.02389252,0,0,0,0,0,-330.302590091356,495820736
0.0369655172413793,0.0588235294117647,-12.4608700394647,0.14078828125,19.2960682161,1.07977276256985,1.25386641783478,3.68e-05,5301405,140627.687434056,0,0,0,0,0,-323.107810965519,535712887
0.0369655172413793,0.0588235294117647,-13.1872302925914,0.14078828125,20.5557597668966,1.76796129820258,1.34273209224397,3.68e-05,5301405,140624.005727797,0,0,0,0,0,-326.791447012994,89924994
0.0369655172413793,0.0588235294117647,3.25214057677267,0.64069328125,2.63147736165794,2.78605806776368,4.91854157694337,3.68e-05,5301405,440623.23261745,0,0,0,0,0,-221.461737278959,1036357515
0.0369655172413793,0.0588235294117647,1.82547875304943,0.64069328125,2.77456001329733,3.26422496454267,5.62429724591614,3.68e-05,5301405,440623.248094346,0,0,0,0,0,-223.952364371181,537959497
0.0369655172413793,0.0588235294117647,2.28480851713087,0.64069328125,2.71678473095339,3.06043121240571,5.87895307347983,3.68e-05,5301405,440626.222834637,0,0,0,0,0,-222.99314782279,49455763
0.0369655172413793,0.0588235294117647,0.742336020827585,0.64069328125,2.94962639227998,4.46260559762896,6.31112799053588,3.68e-05,5301405,440626.122359288,0,0,0,0,0,-226.431291316186,672464476
0.0369655172413793,0.0588235294117647,1.53647286166082,0.64069328125,2.81264592943163,3.3902965585228,5.77918034160396,3.68e-05,5301405,440626.992371345,0,0,0,0,0,-224.517753672898,863976330
0.0369655172413793,0.0588235294117647,-3.11222416727936,0.07830015625,8.47720397402284,3.93967386556328,2.16367219980784,3.68000000000001e-05,5301405,253126.04137637,0,0,0,0,0,-285.06556778752,936056781
0.0369655172413793,0.0588235294117647,-1.79956959655031,0.07830015625,6.9525135823478,3.8502555222646,1.97387173674131,3.68e-05,5301405,253124.251695123,0,0,0,0,0,-269.66100079769,838788789
0.0369655172413793,0.0588235294117647,-2.40310832324545,0.07830015625,3.93341008793287,5.62709284854194,7.44101297694853,3.68e-05,5301405,253124.539182677,0,0,0,0,0,-241.706724102183,581281742
0.0369655172413793,0.0588235294117647,-1.59287692887421,0.07830015625,3.30859729089006,6.15957009218492,8.02060617777583,3.68e-05,5301405,253125.008224006,0,0,0,0,0,-231.479068449121,3398757
0.0369655172413793,0.0588235294117647,-0.565686716798261,0.07830015625,5.0865317435515,3.70784356247231,1.89378138626179,3.68e-05,5301405,253123.962523227,0,0,0,0,0,-252.477359837782,737491365
0.0369655172413793,0.0588235294117647,5.75881960296187,0.57820515625,3.00390617733609,8.37128480825074,4.77293311948851,3.68000000000001e-05,5301405,553125.242884459,0,0,0,0,0,-227.365322202605,167270046
0.0369655172413793,0.0588235294117647,6.7566790983622,0.57820515625,3.00948139481139,9.51115042080067,3.96206731840687,3.68e-05,5301405,553124.060282984,0,0,0,0,0,-227.60248210786,71710809
0.0369655172413793,0.0588235294117647,7.23853297891874,0.57820515625,3.01462628360914,8.88988362884398,3.88777076614112,3.68e-05,5301405,553125.541244908,0,0,0,0,0,-227.655350185528,991315334
0.0369655172413793,0.0588235294117647,6.87488819261897,0.57820515625,3.0109138762286,9.10940278760983,4.18282647506072,3.68e-05,5301405,553125.689952072,0,0,0,0,0,-227.469321612031,675354103
0.0369655172413793,0.0588235294117647,5.53551773653812,0.57820515625,3.01536400628675,8.82845149272696,4.41412730114334,3.68e-05,5301405,553126.171554821,0,0,0,0,0,-227.641282540939,287401141
0.0369655172413793,0.0588235294117647,-13.0314000786849,0.82815765625,0.0549197827874679,3.57544454193946,-1.25144596887242,3.68e-05,5301405,103125.610800767,0,0,0,0,0,-956.291726597708,253676057
0.0369655172413793,0.0588235294117647,-12.0038628727725,0.82815765625,0.0514706967039487,3.22406563536863,-1.46930785475321,3.68e-05,5301405,103123.709362704,0,0,0,0,0,-956.14397519046,447852331
0.0369655172413793,0.0588235294117647,-12.6856011289585,0.82815765625,0.0438208889000313,3.487071245159,-1.31944912347634,3.68e-05,5301405,103126.558572529,0,0,0,0,0,-956.245021182339,243912445
0.0369655172413793,0.0588235294117647,-11.733588626843,0.82815765625,0.0437109600590729,3.10897284323608,-1.54800746258684,3.68e-05,5301405,103127.099603811,0,0,0,0,0,-956.123205809768,728738797
0.0369655172413793,0.0588235294117647,-12.5613939967895,0.82815765625,24.1818627007144,4.12190882601307,-0.376662709019345,3.67999999999999e-05,5301405,103125.477919168,0,0,0,0,0,-337.335394264577,677629487
0.0369655172413793,0.0588235294117647,-4.10624356153009,0.32825265625,0.615259592517371,-1.27892140105761,-3.07588220931528,3.68000000000001e-05,5301405,403124.52979107,0,0,0,0,0,-169.201850963768,303694618
0.0369655172413793,0.0588235294117647,-4.10836139634977,0.32825265625,0.614487555180206,-1.28061325034417,-3.06925212533046,3.68e-05,5301405,403125.065169919,0,0,0,0,0,-169.208364231696,806447592
0.0369655172413793,0.0588235294117647,-4.1051084861585,0.32825265625,0.616723028654938,-1.28158705461433,-3.07159651796505,3.68e-05,5301405,403125.803337524,0,0,0,0,0,-169.217259565151,984994382
0.0369655172413793,0.0588235294117647,-4.11044318629256,0.32825265625,0.618078491561013,-1.27479963446122,-3.07783859324845,3.68e-05,5301405,403125.023543416,0,0,0,0,0,-169.193630877868,543821904
0.0369655172413793,0.0588235294117647,-4.10711454294344,0.32825265625,0.612687007335785,-1.28058102073039,-3.07725537754859,3.68e-05,5301405,403124.731756226,0,0,0,0,0,-169.187300764729,657821329
0.0369655172413793,0.0588235294117647,-9.95434588826231,0.70318140625,9.75852172658557,1.09042244448723,-3.77003690936119,3.68e-05,5301405,178124.698121914,0,0,0,0,0,-295.088310887736,193688132
0.0369655172413793,0.0588235294117647,-9.95616259128179,0.70318140625,9.18005715709515,0.864932991265054,-3.26931924786713,3.68e-05,5301405,178124.332750681,0,0,0,0,0,-293.175302435016,570479297
0.0369655172413793,0.0588235294117647,-10.1800569918852,0.70318140625,10.2010636452889,0.758846976033417,-3.0459683343732,3.68e-05,5301405,178125.405493309,0,0,0,0,0,-295.132758471927,329945755
0.0369655172413793,0.0588235294117647,-11.0027984457234,0.70318140625,12.263222504809,1.17116259743555,-3.64804544015379,3.68e-05,5301405,178127.308046896,0,0,0,0,0,-306.07642997971,75637585
0.0369655172413793,0.0588235294117647,-10.463290258021,0.70318140625,9.89721974223452,0.781763353741618,-3.02533487420724,3.68e-05,5301405,178126.940490266,0,0,0,0,0,-298.32477625674,956520544
0.0369655172413793,0.0588235294117647,-4.10128368761597,0.20327640625,0.657438544268447,-1.24006840204086,-3.02583984591135,3.68e-05,5301405,478125.429417657,0,0,0,0,0,-170.725477189751,326478936
0.0369655172413793,0.0588235294117647,-4.08668086670998,0.20327640625,0.656179602137571,-1.24866529853747,-3.02177999510533,3.68e-05,5301405,478124.076772266,0,0,0,0,0,-170.771296298949,859141476
0.0369655172413793,0.0588235294117647,-4.08940435588984,0.20327640625,0.659712871261534,-1.24679247212766,-3.029212948997,3.67999999999999e-05,5301405,478125.140493852,0,0,0,0,0,-170.750141466213,347850799
0.0369655172413793,0.0588235294117647,-4.09249162953896,0.20327640625,0.656383150073436,-1.24521514770993,-3.02515319502106,3.68e-05,5301405,478124.981829275,0,0,0,0,0,-170.7530348051,50514345
0.0369655172413793,0.0588235294117647,-4.08761148942896,0.20327640625,0.657290569349637,-1.24493678452733,-3.02927807284394,3.67999999999999e-05,5301405,478124.669162914,0,0,0,0,0,-170.751595078003,1052772721
0.0369655172413793,0.0588235294117647,-4.00760768950563,0.45322890625,0.804319582422427,-1.64214411145818,-2.61924359714885,3.68e-05,5301405,28126.9195775463,0,0,0,0,0,-177.583602140594,784676301
0.0369655172413793,0.0588235294117647,-4.05973949009871,0.45322890625,0.898650467036641,-1.63051110845976,-2.59370084013351,3.68e-05,5301405,28125.7035891584,0,0,0,0,0,-178.156893246425,16988782
0.0369655172413793,0.0588235294117647,-4.00969162397848,0.45322890625,0.778475005904835,-1.63997249828894,-2.61877214787358,3.68e-05,5301405,28126.5880798595,0,0,0,0,0,-177.525217530743,132258962
0.0369655172413793,0.0588235294117647,-3.97881197135198,0.45322890625,0.787283193264596,-1.6405219961561,-2.64160181348115,3.68e-05,5301405,28127.6853235796,0,0,0,0,0,-177.531374248796,214411334
0.0369655172413793,0.0588235294117647,-4.15239171493665,0.45322890625,0.855002781135097,-1.66939228638266,-2.43633382815621,3.68e-05,5301405,28127.2709390221,0,0,0,0,0,-178.715484096573,281802546
0.0369655172413793,0.0588235294117647,3.86834649123003,0.95313390625,2.61855355003314,2.56465241476425,5.56502080894648,3.68e-05,5301405,328126.040359115,0,0,0,0,0,-221.40229626006,791970109
0.0369655172413793,0.0588235294117647,3.88141708892441,0.95313390625,2.6195418892558,2.55963304381052,5.56704887075761,3.68e-05,5301405,328124.052556965,0,0,0,0,0,-221.401880869626,318870727
0.0369655172413793,0.0588235294117647,3.90791518883195,0.95313390625,2.6191257013003,2.55572788402722,5.58512279907946,3.68e-05,5301405,328125.249503873,0,0,0,0,0,-221.399465849679,994554849
0.0369655172413793,0.0588235294117647,3.88506018908274,0.95313390625,2.61807393965787,2.55926617507228,5.58360366782043,3.68e-05,5301405,328124.554332615,0,0,0,0,0,-221.404399352863,744308811
0.0369655172413793,0.0588235294117647,3.88329519112677,0.95313390625,2.62529045570753,2.56073910625279,5.56406486712585,3.68e-05,5301405,328126.763540571,0,0,0,0,0,-221.401895259696,12807876
0.0369655172413793,0.0588235294117647,-6.50753324437899,0.445417890625,11.459047508257,3.82534826884577,6.5634177233515,3.68e-05,5301405,145312.108718301,0,0,0,0,0,-302.975609229929,863454012
0.0369655172413793,0.0588235294117647,-6.26857479127846,0.445417890625,9.9152779003003,4.47996799787093,6.99463486424927,3.68e-05,5301405,145311.741573632,0,0,0,0,0,-292.306369092879,993029726
0.0369655172413793,0.0588235294117647,-5.30321409364772,0.445417890625,8.25659173499328,4.33718427447559,7.50242308130662,3.68e-05,5301405,145312.68640773,0,0,0,0,0,-281.783194718755,404886922
0.0369655172413793,0.0588235294117647,-5.34914265117776,0.445417890625,8.92377963498691,4.69083227834964,6.54303474764724,3.68e-05,5301405,145313.046999628,0,0,0,0,0,-284.510923622705,680033164
0.0369655172413793,0.0588235294117647,-5.47677708639057,0.445417890625,9.46067651019838,4.0930023342235,6.98015151036223,3.68e-05,5301405,145312.445547947,0,0,0,0,0,-288.615433559194,333998148
0.0369655172413793,0.0588235294117647,2.37152275417334,0.945322890625,2.8187524023522,3.30172844751001,2.78379387970609,3.68e-05,5301405,445311.964957408,0,0,0,0,0,-225.360570085103,1018732952
0.0369655172413793,0.0588235294117647,4.71349298380096,0.945322890625,2.96918613857264,5.41542710464911,4.97333932357072,3.68e-05,5301405,445311.766757587,0,0,0,0,0,-227.139454981526,134024292
0.0369655172413793,0.0588235294117647,5.7626915305318,0.945322890625,3.00975960004115,6.93986661186191,4.67204792653303,3.68e-05,5301405,445312.833174926,0,0,0,0,0,-227.553885997499,21415337
0.0369655172413793,0.0588235294117647,3.03046442668221,0.945322890625,2.68108904333926,3.01149724984097,3.75905036798846,3.68e-05,5301405,445314.4228501,0,0,0,0,0,-222.678764552434,105075190
0.0369655172413793,0.0588235294117647,5.03209142631628,0.945322890625,3.00565991574794,5.75854000696625,4.67120829900564,3.68e-05,5301405,445312.332465626,0,0,0,0,0,-227.545468505443,541564805
0.0369655172413793,0.0588235294117647,-12.366661786587,0.695370390625,20.921423702134,2.89568189981038,1.35531732157241,3.68000000000001e-05,5301405,295313.944442196,0,0,0,0,0,-325.206767593096,218518433
0.0369655172413793,0.0588235294117647,-12.9599155082336,0.695370390625,20.1699105142417,2.71731913733521,1.3647564801683,3.68e-05,5301405,295312.136040311,0,0,0,0,0,-327.908742536711,1016858171
0.0369655172413793,0.0588235294117647,-12.9244611239636,0.695370390625,19.2730243009548,2.35207101872491,1.24824285446056,3.68e-05,5301405,295311.902316275,0,0,0,0,0,-327.178919026485,965671710
0.0369655172413793,0.0588235294117647,-13.4101646043912,0.695370390625,21.9805721674569,2.54724051383373,1.31376400238087,3.68e-05,5301405,295313.116416038,0,0,0,0,0,-329.325096054632,661909110
0.0369655172413793,0.0588235294117647,-13.9278808844996,0.695370390625,21.7893729994545,2.46870156727262,1.24663459844361,3.68e-05,5301405,295312.850174993,0,0,0,0,0,-330.010846426996,652930307
0.0369655172413793,0.0588235294117647,-4.06358923037208,0.195465390625,0.716822169093173,-1.16854746077687,-2.96184454869308,3.68e-05,5301405,595310.599114598,0,0,0,0,0,-174.174132968875,626199074
0.0369655172413793,0.0588235294117647,-4.0744503960807,0.195465390625,0.717715395269783,-1.17272639635851,-2.94989329780477,3.68e-05,5301405,595312.875780414,0,0,0,0,0,-174.137422668438,611760336
0.0369655172413793,0.0588235294117647,-4.05222777879917,0.195465390625,0.716421797397572,-1.18153484818988,-2.94506184683265,3.67999999999999e-05,5301405,595313.236663339,0,0,0,0,0,-174.217123284785,254857042
0.0369655172413793,0.0588235294117647,-4.06561345413283,0.195465390625,0.721110601668604,-1.17210298547479,-2.9570812897525,3.68e-05,5301405,595312.920672139,0,0,0,0,0,-174.175244470821,379207084
0.0369655172413793,0.0588235294117647,-4.06791541552207,0.195465390625,0.719190387136807,-1.17258866611439,-2.95529587358753,3.68000000000001e-05,5301405,595312.742908357,0,0,0,0,0,-174.186399240933,170292861
0.0369655172413793,0.0588235294117647,-14.5592458306057,0.820346640625,23.1264572330192,4.51923388381033,1.57820466360227,3.68e-05,5301405,70312.2933074348,0,0,0,0,0,-334.189428744759,649753007
0.0369655172413793,0.0588235294117647,-14.7073978262244,0.820346640625,22.6054565258579,3.7698747536342,1.92679978602206,3.68e-05,5301405,70310.7920331209,0,0,0,0,0,-332.388758511657,790867626
0.0369655172413793,0.0588235294117647,-14.0970663726555,0.820346640625,22.2074877430878,3.92725652812683,1.68389409968914,3.68000000000001e-05,5301405,70313.3637072422,0,0,0,0,0,-332.382301948741,300740463
0.0369655172413793,0.0588235294117647,-14.76976182488,0.820346640625,22.966880246544,4.11450752966054,1.76008054095167,3.67999999999999e-05,5301405,70312.8824006578,0,0,0,0,0,-333.317964129264,47053196
0.0369655172413793,0.0588235294117647,-14.9676458195777,0.820346640625,22.6131385258639,4.08171031096759,1.80870128056785,3.68000000000001e-05,5301405,70315.0967235807,0,0,0,0,0,-333.351027820296,132956419
