"","sigma_P","gamma","mu_EI","b_3","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed","Profile_Type"
"2377",0.14078828125,0.142857142857143,0.1,-3.15132014146948,0.854801427967961,0.0133548411359078,-0.624222129870452,-1.5502650186191,3.68e-05,5301405,1.12836553695993,154688.786704909,0,0,0,0,727.117268579481,-247.202131487026,663813064,"LHS_search"
"2378",0.14078828125,0.142857142857143,0.1,-3.14450880219797,0.85652811908233,0.0132936346398895,-0.625040515534066,-1.55215013042108,3.68e-05,5301405,1.52237280325027,154688.469405635,0,0,0,0,731.523642643204,-247.204878577015,724702879,"LHS_search"
"2379",0.14078828125,0.142857142857143,0.1,-3.14103097791521,0.853791192613772,0.0132436525740569,-0.625608687252261,-1.56118768401121,3.68e-05,5301405,1.51476344105115,154689.45893679,0,0,0,0,726.714805544379,-247.184392459393,119534134,"LHS_search"
"2380",0.14078828125,0.142857142857143,0.1,-3.15206366691995,0.856861909112794,0.0133153631140499,-0.623157255162975,-1.55093270354543,3.67999999999999e-05,5301405,1.17110459288705,154690.379207721,0,0,0,0,740.300774546824,-247.20759797775,944284242,"LHS_search"
"2381",0.14078828125,0.142857142857143,0.1,-3.14091821114644,0.857018860212757,0.0132443529378728,-0.62855647347167,-1.54854634521994,3.68000000000001e-05,5301405,1.40952763953963,154687.804789062,0,0,0,0,722.400916028866,-247.213046307742,678763012,"LHS_search"
"2382",0.14078828125,0.142857142857143,0.1,-3.13887606400011,0.85603117830406,0.0132704628927242,-0.625937689758711,-1.55438743038492,3.68e-05,5301405,1.42478369215489,154688.453315628,0,0,0,0,728.965616953605,-247.203372557246,733248816,"LHS_search"
"2383",0.14078828125,0.142857142857143,0.1,-3.14815288603098,0.854193960080275,0.0133423231741533,-0.622946297730341,-1.55471949253014,3.68e-05,5301405,1.59520366051661,154688.298001293,0,0,0,0,731.589853889147,-247.191408943494,203981016,"LHS_search"
"2384",0.14078828125,0.142857142857143,0.1,-3.15205315689315,0.856878337560697,0.0132970862938548,-0.623648332086298,-1.55256866581204,3.68000000000001e-05,5301405,1.31328564439213,154688.066185117,0,0,0,0,732.914131105554,-247.196886429251,664256352,"LHS_search"
"2385",0.14078828125,0.142857142857143,0.1,-3.14329022671913,0.854218020629419,0.0133141605756754,-0.628044832877781,-1.54982913287382,3.68e-05,5301405,1.32856639121245,154687.271763158,0,0,0,0,725.84686485005,-247.207826604767,64004560,"LHS_search"
"2386",0.14078828125,0.142857142857143,0.1,-3.14487974191817,0.856836226774791,0.0132961728453292,-0.624345077168176,-1.56125609493656,3.67999999999999e-05,5301405,1.23602145199396,154688.114302063,0,0,0,0,731.816777946499,-247.194939336796,7031678,"LHS_search"
"2387",0.14078828125,0.142857142857143,0.1,-3.13489298315517,0.855623289149817,0.0133216101937472,-0.628117655694973,-1.55756037902655,3.68e-05,5301405,1.542006330058,154689.435505743,0,0,0,0,715.007204009656,-247.20324018243,806187914,"LHS_search"
"2388",0.14078828125,0.142857142857143,0.1,-3.14071677589437,0.856589412667763,0.0132596699875425,-0.625889576025721,-1.55825780117962,3.67999999999999e-05,5301405,1.23425354040417,154688.740953311,0,0,0,0,725.536336527222,-247.190473080862,206124180,"LHS_search"
"2389",0.14078828125,0.142857142857143,0.1,-3.14478106989402,0.855308597864451,0.0132962261306131,-0.624734789788668,-1.5480232600059,3.68e-05,5301405,1.62093160482134,154688.704768584,0,0,0,0,729.459947172108,-247.205677589787,23801462,"LHS_search"
"2390",0.14078828125,0.142857142857143,0.1,-3.14716157871986,0.855930308479176,0.0133455945438282,-0.624697635442641,-1.56040270913959,3.67999999999999e-05,5301405,1.24988665729344,154688.674238231,0,0,0,0,724.88711846773,-247.193352806564,432425420,"LHS_search"
"2391",0.14078828125,0.142857142857143,0.1,-3.14190672246786,0.856102460752132,0.013165377962327,-0.627128615519871,-1.55574192183791,3.68e-05,5301405,1.52029671147444,154687.502969248,0,0,0,0,733.634949045294,-247.197436313571,750639428,"LHS_search"
"2392",0.14078828125,0.142857142857143,0.1,-3.15334539783507,0.856933371912914,0.0132600320289031,-0.622705853251243,-1.5537470666162,3.68e-05,5301405,2.31532246032411,154688.877349019,0,0,0,0,736.478742226326,-247.196385934533,12383067,"LHS_search"
"2393",0.14078828125,0.142857142857143,0.1,-3.1425678425778,0.854807136882937,0.0132987147233546,-0.626218875555149,-1.55792385958868,3.68e-05,5301405,1.90076250178753,154688.34400275,0,0,0,0,722.469800255904,-247.192787457167,867653796,"LHS_search"
"2394",0.14078828125,0.142857142857143,0.1,-3.14464456679475,0.854712436713322,0.013274188936444,-0.626243743272768,-1.54950227394286,3.68e-05,5301405,1.22454797798167,154687.764127486,0,0,0,0,729.540697996771,-247.203828597225,877134072,"LHS_search"
"2395",0.14078828125,0.142857142857143,0.1,-3.14864429836578,0.856962976978781,0.0132002719905685,-0.62555959317191,-1.5479563494258,3.68e-05,5301405,1.34327099935417,154688.095980631,0,0,0,0,740.452921609689,-247.207929642101,17031520,"LHS_search"
"2396",0.14078828125,0.142857142857143,0.1,-3.14661460258733,0.855186428722931,0.0132401189484228,-0.625768528082402,-1.55782085897748,3.67999999999999e-05,5301405,1.32648106236282,154689.054842457,0,0,0,0,734.90543294801,-247.194183358192,553645448,"LHS_search"
"2397",0.14078828125,0.142857142857143,0.1,-3.14918782427664,0.856303074732759,0.013257513013757,-0.625667049359924,-1.5483743693183,3.67999999999999e-05,5301405,1.93085903668423,154688.028087397,0,0,0,0,734.207048557424,-247.210524202245,1064191637,"LHS_search"
"2398",0.14078828125,0.142857142857143,0.1,-3.150245603597,0.855643484576046,0.0132965980148566,-0.625301797787194,-1.55438705285272,3.67999999999999e-05,5301405,1.78067648348087,154688.929825434,0,0,0,0,734.980467200079,-247.203076941903,884162126,"LHS_search"
"2399",0.14078828125,0.142857142857143,0.1,-3.14757172953307,0.853877343425544,0.0132912970254889,-0.624741697901856,-1.55250483298102,3.68e-05,5301405,0.876285374377027,154688.759875214,0,0,0,0,722.048244962891,-247.189652887494,567284045,"LHS_search"
"2400",0.14078828125,0.142857142857143,0.1,-3.1499455581187,0.853915172968532,0.0132986518038592,-0.622327823337171,-1.55287702507519,3.68e-05,5301405,1.3872856509397,154689.732437745,0,0,0,0,729.202713861185,-247.189055217533,824703606,"LHS_search"
"2401",0.14078828125,0.142857142857143,0.1,-3.14732988130693,0.855264793449284,0.0132456606053903,-0.626157172974233,-1.55281921533926,3.68e-05,5301405,1.01513013334441,154690.170379025,0,0,0,0,729.44904588964,-247.196475002025,554729042,"LHS_search"
"2402",0.14078828125,0.142857142857143,0.1,-3.1452148617672,0.856368566639869,0.013288539087502,-0.627256442934918,-1.5500632354134,3.68e-05,5301405,1.35939452176701,154689.444849111,0,0,0,0,727.964371650028,-247.211759757716,175045040,"LHS_search"
"2403",0.14078828125,0.142857142857143,0.1,-3.1439816176508,0.858509389521276,0.0132750653506351,-0.626340080185928,-1.55403126663532,3.68e-05,5301405,2.95935898536632,154688.274514765,0,0,0,0,729.074539347932,-247.202708195869,140183192,"LHS_search"
"2404",0.14078828125,0.142857142857143,0.1,-3.1438997363837,0.854294896264178,0.0132435675097277,-0.624281585819652,-1.55643855124369,3.68e-05,5301405,1.47875858566705,154689.552924706,0,0,0,0,729.418311834094,-247.188435013971,1007203305,"LHS_search"
"2405",0.14078828125,0.142857142857143,0.1,-3.14915757531444,0.856526204344052,0.0132401130642376,-0.625390699685699,-1.55284759713592,3.68e-05,5301405,1.75807855840282,154689.43994262,0,0,0,0,730.289636258671,-247.197037032296,175446280,"LHS_search"
"2406",0.14078828125,0.142857142857143,0.1,-3.16600486976561,0.853884354068989,0.0133071054187533,-0.619055924532586,-1.55063932189475,3.68e-05,5301405,1.31133427157883,154689.910309086,0,0,0,0,746.556984932044,-247.188410898446,574016839,"LHS_search"
"2407",0.14078828125,0.142857142857143,0.1,-3.14355678319974,0.856185454524746,0.0131942853597477,-0.627147922922378,-1.55514848619777,3.68e-05,5301405,1.71790962605932,154689.442627604,0,0,0,0,729.640703792187,-247.202027721569,905469404,"LHS_search"
"2408",0.14078828125,0.142857142857143,0.1,-3.15201056402124,0.856189035664934,0.0133071750913457,-0.622285847130535,-1.5562819243941,3.68e-05,5301405,1.58886533069819,154689.579960478,0,0,0,0,735.001185875646,-247.193015898208,215796639,"LHS_search"
"2409",0.14078828125,0.142857142857143,0.1,-3.13911643091653,0.855830773764014,0.0131512733136587,-0.629920932674684,-1.5518724462525,3.68e-05,5301405,2.13672469391116,154689.644398308,0,0,0,0,731.234665338431,-247.205476755867,399587598,"LHS_search"
"2410",0.14078828125,0.142857142857143,0.1,-3.15892897358883,0.854213341811024,0.0132097833101736,-0.621587953755886,-1.55037946145663,3.68e-05,5301405,1.51635818832401,154688.621742401,0,0,0,0,740.473582341155,-247.185983451773,931831109,"LHS_search"
"2411",0.14078828125,0.142857142857143,0.1,-3.14928699909567,0.853527951985132,0.0133342374900199,-0.62393087339782,-1.55061769483291,3.68e-05,5301405,1.16749808076291,154688.727037921,0,0,0,0,721.901016869448,-247.196901068143,209156897,"LHS_search"
"2412",0.14078828125,0.142857142857143,0.1,-3.13901486973379,0.85492880408146,0.0132584443610175,-0.627666320519502,-1.55512888346358,3.68000000000001e-05,5301405,1.67032704483441,154689.96759274,0,0,0,0,722.84061934515,-247.200656641529,306335982,"LHS_search"
"2413",0.14078828125,0.142857142857143,0.1,-3.14973343125111,0.857158356727906,0.0133342661381987,-0.623262126598171,-1.55182299808698,3.68e-05,5301405,2.14061269583075,154688.869457324,0,0,0,0,727.111044918126,-247.203435174932,613738112,"LHS_search"
"2414",0.14078828125,0.142857142857143,0.1,-3.14476615791586,0.854917028090897,0.0134066901017015,-0.622526767578879,-1.55985021604542,3.68e-05,5301405,1.55503448343743,154689.371878043,0,0,0,0,714.883146232681,-247.192054697494,912097826,"LHS_search"
"2415",0.14078828125,0.142857142857143,0.1,-3.14432810181859,0.855905173738225,0.0133083057316081,-0.625791947551046,-1.55304580123809,3.68e-05,5301405,1.66763291146253,154688.683322872,0,0,0,0,725.265628807532,-247.202914969183,339976079,"LHS_search"
