"rho","gamma","mu_EI","b_3","sigma_P","sigma_M","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.15,0.142857142857143,0.1,-2.90970591704596,0.04705609375,3.07678487464395,1.43485441924398,-6.10449608075504,3.68e-05,5301405,210939.00803189,201562.001605557,0,0,0,0,0,-234.771508344973,906684374
0.15,0.142857142857143,0.1,-2.72184378622532,0.04705609375,3.89266699224813,1.62403640734409,-6.88676526444117,3.68000000000001e-05,5301405,210937.182451148,201563.014248715,0,0,0,0,0,-248.621033605911,442183718
0.15,0.142857142857143,0.1,-3.0931131626301,0.04705609375,0.883759220452581,0.0009701845354027,-3.28177952961014,3.68e-05,5301405,210939.068868243,201563.288182899,0,0,0,0,0,-178.465217609736,324587914
0.15,0.142857142857143,0.1,-2.70850642277985,0.04705609375,2.87870184440181,1.19197532287193,-5.85700354937791,3.67999999999999e-05,5301405,210934.404837776,201560.649022495,0,0,0,0,0,-230.50188955196,847529770
0.15,0.142857142857143,0.1,-3.00465485794192,0.04705609375,0.854098699044732,-0.178741964087079,-3.14969692921956,3.68e-05,5301405,210938.208978737,201562.645142272,0,0,0,0,0,-177.814055198431,23888161
0.15,0.142857142857143,0.1,-7.2090507690548,0.54696109375,4.38399712803483,-0.0814088453681359,0.177503576045005,3.68e-05,5301405,60938.8324323829,51561.8780052508,0,0,0,0,0,-267.760582177033,71000386
0.15,0.142857142857143,0.1,-6.48853482002551,0.54696109375,9.79047659312809,0.839930120441007,0.402119551040003,3.68000000000001e-05,5301405,60936.1582803156,51563.2673943559,0,0,0,0,0,-281.617536734438,259887597
0.15,0.142857142857143,0.1,-8.77060668334037,0.54696109375,7.63338844062029,-1.04852743280433,1.94890853961004,3.68e-05,5301405,60937.2646181725,51563.7944392979,0,0,0,0,0,-314.746992341868,406487682
0.15,0.142857142857143,0.1,-7.96048055658125,0.54696109375,7.11368433052172,-1.11033492617856,1.35497399367531,3.68e-05,5301405,60939.2894819358,51563.1553206023,0,0,0,0,0,-299.22476390829,611248909
0.15,0.142857142857143,0.1,-8.41113436489184,0.54696109375,9.58642223764066,-0.314564061121341,1.56202384979541,3.68000000000001e-05,5301405,60938.5601598764,51564.2324805817,0,0,0,0,0,-298.667615023704,779842190
0.15,0.142857142857143,0.1,-0.0253010082427506,0.42198484375,19.7023833590992,-0.391424212066315,5.52674935197941,3.68e-05,5301405,173437.195382711,164062.17354506,0,0,0,0,0,-370.043661867063,298849184
0.15,0.142857142857143,0.1,-1.90081572953297,0.42198484375,22.0952488105326,0.434862661699504,5.48012481180032,3.68e-05,5301405,173436.938651428,164062.914323702,0,0,0,0,0,-359.987079170173,285980718
0.15,0.142857142857143,0.1,-1.37365047595983,0.42198484375,23.8116053082863,0.278398419383576,5.0234796212633,3.68e-05,5301405,173435.962422983,164061.738909751,0,0,0,0,0,-361.704390838551,170491970
0.15,0.142857142857143,0.1,-0.702637525775814,0.42198484375,25.9686005000062,-1.04551119505343,4.83953837502845,3.68000000000001e-05,5301405,173438.470692398,164064.129148403,0,0,0,0,0,-376.566211059252,511467625
0.15,0.142857142857143,0.1,-0.00272566227038115,0.42198484375,28.2862357570798,-1.05728985686034,4.48736817150547,3.68e-05,5301405,173435.834725336,164063.455109867,0,0,0,0,0,-383.469901984861,528505132
0.15,0.142857142857143,0.1,-12.7310509098701,0.92188984375,13.1362737233214,4.31161387764838,-1.14024751677089,3.68000000000001e-05,5301405,23437.6279781681,14062.2491303156,0,0,0,0,0,-310.930211047432,451996452
0.15,0.142857142857143,0.1,-13.1434523169145,0.92188984375,0.0381356486197244,3.95312445539485,-1.83722858461351,3.68e-05,5301405,23436.6080074721,14064.6080267692,0,0,0,0,0,-933.200907621653,781549478
0.15,0.142857142857143,0.1,-13.4841259431786,0.92188984375,0.0777745306375105,4.29165393231826,-2.16057848002223,3.68e-05,5301405,23438.2742222544,14064.1230735424,0,0,0,0,0,-934.504760442933,383155855
0.15,0.142857142857143,0.1,-12.1737456149471,0.92188984375,13.2816832983313,4.13347321049123,-1.96391678400276,3.68e-05,5301405,23437.9142346886,14062.4339469529,0,0,0,0,0,-311.037666716471,705198989
0.15,0.142857142857143,0.1,-12.9151144806358,0.92188984375,0.0668000964304328,4.00220051024436,-1.80625469755672,3.68e-05,5301405,23437.125078549,14061.3454250698,0,0,0,0,0,-932.781399589695,526116610
0.15,0.142857142857143,0.1,-3.01708963169133,0.17203234375,0.795820050742375,-0.261144059642812,-3.08671166729652,3.68e-05,5301405,98437.4463197437,239061.007411532,0,0,0,0,0,-176.238284139767,874700102
0.15,0.142857142857143,0.1,-3.00784348779907,0.17203234375,0.791510582821265,-0.266269554838205,-3.09105886624474,3.68e-05,5301405,98437.575405506,239062.119129058,0,0,0,0,0,-176.233711413841,325376853
0.15,0.142857142857143,0.1,-3.01322799780614,0.17203234375,0.792003716490169,-0.276447597955072,-3.07713291393849,3.68e-05,5301405,98438.1604114215,239063.598288348,0,0,0,0,0,-176.236967109263,812435155
0.15,0.142857142857143,0.1,-3.01391735508986,0.17203234375,0.796961923717597,-0.274712903068345,-3.07465924005948,3.68e-05,5301405,98437.6490146352,239063.569580016,0,0,0,0,0,-176.236346649497,352383237
0.15,0.142857142857143,0.1,-3.01636031915084,0.17203234375,0.787834179036454,-0.266999903679683,-3.07806423584541,3.68e-05,5301405,98437.1081989331,239062.803453202,0,0,0,0,0,-176.226163565621,975631682
0.15,0.142857142857143,0.1,5.37329133846449,0.67193734375,1.78992012919506,3.60149937643856,6.0029892701762,3.68e-05,5301405,248435.746140689,89062.8320872632,0,0,0,0,0,-203.573331951645,204289213
0.15,0.142857142857143,0.1,4.1223747212356,0.67193734375,1.70226325837439,3.45821084277759,5.88621815600757,3.68e-05,5301405,248438.228773652,89064.2745920535,0,0,0,0,0,-201.538606150033,475165484
0.15,0.142857142857143,0.1,3.8301104773087,0.67193734375,1.70625518241058,3.57690328412272,6.21424669349616,3.68e-05,5301405,248437.573714493,89063.640377729,0,0,0,0,0,-201.528435265474,128792607
0.15,0.142857142857143,0.1,4.34237046457509,0.67193734375,1.71190543031379,3.37061591632742,6.01359367113659,3.68e-05,5301405,248437.735224888,89062.320624503,0,0,0,0,0,-201.591120951091,86529148
0.15,0.142857142857143,0.1,4.27050263008496,0.67193734375,1.70791767213893,3.43461792333014,5.6515883144342,3.68e-05,5301405,248437.350364161,89062.5468162812,0,0,0,0,0,-201.602475775117,524176763
0.15,0.142857142857143,0.1,-7.72931768390998,0.804724609375,10.6229396499449,2.72087836366888,-2.11888708985971,3.67999999999999e-05,5301405,110157.034766639,203907.53843986,0,0,0,0,0,-292.608343607578,23714319
0.15,0.142857142857143,0.1,-5.79378372837446,0.804724609375,2.24745167305617,1.45953138884007,-2.39878749368922,3.68e-05,5301405,110156.75472907,203907.605534726,0,0,0,0,0,-223.315781662472,788847672
0.15,0.142857142857143,0.1,-7.81639774374264,0.804724609375,12.646567059705,4.50336997110509,-2.27129638739706,3.68000000000001e-05,5301405,110157.458506293,203904.787604622,0,0,0,0,0,-304.694229647612,1055497210
0.15,0.142857142857143,0.1,-7.82645508506121,0.804724609375,13.2543680263016,4.97000164700112,-2.46016738499858,3.68e-05,5301405,110156.589054164,203906.291683061,0,0,0,0,0,-307.985815879134,491645287
0.15,0.142857142857143,0.1,-3.58358969084803,0.804724609375,0.88551087680784,0.0261471949304972,-2.82684163905815,3.67999999999999e-05,5301405,110158.91492194,203907.418437454,0,0,0,0,0,-179.458357825888,159583227
0.15,0.142857142857143,0.1,4.03948885535347,0.304819609375,1.70455818510898,3.427404218105,6.40152666543065,3.68000000000001e-05,5301405,260156.041526332,53907.4885995365,0,0,0,0,0,-201.431890020741,204828741
0.15,0.142857142857143,0.1,4.06148480214719,0.304819609375,1.70848834600381,3.43712845508564,6.28501201850504,3.68e-05,5301405,260156.544349952,53905.5857266652,0,0,0,0,0,-201.440764695941,1024288344
0.15,0.142857142857143,0.1,4.07212927440253,0.304819609375,1.70494648912167,3.42281940528268,6.34369155625522,3.68e-05,5301405,260157.529510873,53908.1526918711,0,0,0,0,0,-201.435450426897,354258314
0.15,0.142857142857143,0.1,4.04826252821247,0.304819609375,1.70500254507189,3.41971973720575,6.43370404249057,3.68e-05,5301405,260156.195668676,53906.828341921,0,0,0,0,0,-201.429713683569,902722113
0.15,0.142857142857143,0.1,4.00024236223275,0.304819609375,1.70181193078417,3.42991396675295,6.52936696958812,3.67999999999999e-05,5301405,260155.826610317,53907.3541969588,0,0,0,0,0,-201.42413116887,606333468
0.15,0.142857142857143,0.1,3.26245191463637,0.554772109375,1.6969023455998,4.20729855871247,3.14070095005114,3.68e-05,5301405,185158.785177298,278906.507513658,0,0,0,0,0,-201.750374808145,341925700
0.15,0.142857142857143,0.1,3.23912054100406,0.554772109375,1.6883753840856,4.22258362585621,3.11222783031689,3.68000000000001e-05,5301405,185157.019219667,278905.333420484,0,0,0,0,0,-201.756407885045,1029594454
0.15,0.142857142857143,0.1,-3.11094875122906,0.554772109375,0.820752351732184,-0.260024828838085,-2.88169559446625,3.67999999999999e-05,5301405,185156.053124762,278908.630229079,0,0,0,0,0,-178.112757489328,214659986
0.15,0.142857142857143,0.1,-2.8429646196811,0.554772109375,1.19654863409331,-0.267725797263479,-1.50882663028474,3.68e-05,5301405,185158.267676388,278905.550664774,0,0,0,0,0,-190.634235600369,89499358
0.15,0.142857142857143,0.1,3.25329210249775,0.554772109375,1.69539241794837,4.2087857846269,3.14209163495747,3.68e-05,5301405,185156.974752617,278905.549422294,0,0,0,0,0,-201.754465509958,485301995
0.15,0.142857142857143,0.1,-13.0931627501447,0.054867109375,120.361962023815,-1.99375969825768,-6.16425998187114,3.68000000000001e-05,5301405,35156.0578501617,128908.055800075,0,0,0,0,0,-416.970352795408,1060613450
0.15,0.142857142857143,0.1,-13.0833958951635,0.054867109375,119.891025112539,-1.29939031666719,-6.13336467323571,3.68e-05,5301405,35156.1668980634,128905.694559758,0,0,0,0,0,-416.886232059299,508160968
0.15,0.142857142857143,0.1,-13.3966834645869,0.054867109375,120.442540722788,-1.6916176642162,-6.29137096130533,3.68e-05,5301405,35155.8436819139,128906.983755461,0,0,0,0,0,-416.970326831956,292037450
0.15,0.142857142857143,0.1,-13.2928577092836,0.054867109375,120.458514218468,-1.50972949637205,-5.54448845979063,3.68e-05,5301405,35156.5490853204,128906.60338825,0,0,0,0,0,-416.965449593893,271779060
0.15,0.142857142857143,0.1,-13.6264046777158,0.054867109375,120.648113072555,-2.28922269890777,-5.9360180319788,3.68000000000001e-05,5301405,35156.8480483078,128907.124620325,0,0,0,0,0,-416.966834159263,397976666
0.15,0.142857142857143,0.1,-3.07976583324019,0.929700859375,0.737527214402612,-0.172773098719465,-3.03550663598511,3.68e-05,5301405,222656.48998206,241406.606893266,0,0,0,0,0,-177.624222140891,837142575
0.15,0.142857142857143,0.1,-3.07074247165455,0.929700859375,0.751673625683553,-0.177075643189561,-3.03619486980112,3.68e-05,5301405,222657.158884187,241407.399627646,0,0,0,0,0,-177.632589034381,395777598
0.15,0.142857142857143,0.1,-3.08594869804666,0.929700859375,0.73958933038173,-0.185237407374109,-3.02708153841865,3.68e-05,5301405,222655.031086576,241405.519337868,0,0,0,0,0,-177.61447257659,710188921
0.15,0.142857142857143,0.1,-3.09514155528006,0.929700859375,0.738062213633259,-0.182291168465788,-3.01294345271411,3.68e-05,5301405,222657.658827999,241405.513662691,0,0,0,0,0,-177.618717091331,694737573
0.15,0.142857142857143,0.1,-3.10912152626824,0.929700859375,0.741028591810961,-0.162752408876815,-3.01809481077951,3.68e-05,5301405,222657.320810683,241403.851658388,0,0,0,0,0,-177.621496564336,450531400
0.15,0.142857142857143,0.1,-6.34658777247471,0.429795859375,6.7760547308402,1.08254872288168,0.363955782696047,3.68e-05,5301405,72656.3665439059,91408.2335211355,0,0,0,0,0,-273.489366563206,90818245
0.15,0.142857142857143,0.1,-6.33865791710111,0.429795859375,8.30527399859773,0.871705080029628,0.174503545254115,3.68e-05,5301405,72656.7726863823,91406.9519868843,0,0,0,0,0,-275.354834527062,68809507
0.15,0.142857142857143,0.1,-6.5415449551922,0.429795859375,7.53354375130636,0.698224732509914,0.181577577881212,3.68000000000001e-05,5301405,72657.9783181206,91407.0756184588,0,0,0,0,0,-274.584326773922,183857089
0.15,0.142857142857143,0.1,-6.97148750672299,0.429795859375,10.0337542690339,1.28481036575406,0.36829539111214,3.68e-05,5301405,72657.0296836834,91407.8204537046,0,0,0,0,0,-287.413733755918,984262826
0.15,0.142857142857143,0.1,-6.32310285811583,0.429795859375,8.04245925424491,1.11413348034333,0.413789920281765,3.68e-05,5301405,72657.497070333,91407.3780988682,0,0,0,0,0,-273.273042513214,717330121
0.15,0.142857142857143,0.1,-15.6138481087201,0.679748359375,12.4352974161008,3.50560369497376,1.1276620519567,3.68e-05,5301405,147657.812084419,166405.541238331,0,0,0,0,0,-306.865335598864,840926337
0.15,0.142857142857143,0.1,-16.4267468037727,0.679748359375,12.0289393300779,2.71299678435992,-1.40571351502846,3.68e-05,5301405,147655.838722824,166407.677757828,0,0,0,0,0,-312.2206508956,1008754021
0.15,0.142857142857143,0.1,-16.6582845183389,0.679748359375,0.136950817877764,2.47387350192243,0.366400085906867,3.68000000000001e-05,5301405,147659.442856482,166406.47275136,0,0,0,0,0,-940.923137679539,1004046185
0.15,0.142857142857143,0.1,-15.4681619281852,0.679748359375,0.891269596672739,3.37394916993088,0.316273741270584,3.67999999999999e-05,5301405,147657.511394115,166405.22302896,0,0,0,0,0,-772.779795536976,663450594
0.15,0.142857142857143,0.1,-15.3351869234173,0.679748359375,11.9974294958956,2.79998921334498,1.08665708875733,3.68e-05,5301405,147656.592434456,166406.97341775,0,0,0,0,0,-307.191454197393,548033350
0.15,0.142857142857143,0.1,-5.37765242339841,0.179843359375,17.5405541115615,6.67318288908382,-7.70077971643791,3.68e-05,5301405,297656.2813968,16408.4175669199,0,0,0,0,0,-322.102882767363,687903992
0.15,0.142857142857143,0.1,-5.91013245154291,0.179843359375,15.7080163461292,6.85103861921259,-8.42084627442809,3.68e-05,5301405,297656.222716425,16405.6335652524,0,0,0,0,0,-316.499703408606,966327032
0.15,0.142857142857143,0.1,-5.58965471178061,0.179843359375,15.0200889707401,5.57871120810414,-7.15557177569451,3.68e-05,5301405,297656.449730968,16407.4005259467,0,0,0,0,0,-313.809031102524,245923854
0.15,0.142857142857143,0.1,-5.55837751127878,0.179843359375,14.9078627747228,7.25031468990788,-7.09389072391777,3.68e-05,5301405,297657.169792771,16406.8753759699,0,0,0,0,0,-332.616513878047,13129936
0.15,0.142857142857143,0.1,-5.43169527410706,0.179843359375,13.6337094181292,5.71830283322579,-7.84977426698216,3.68e-05,5301405,297656.020494637,16406.9984760089,0,0,0,0,0,-314.414486060745,989195727
0.144862068965517,0.142857142857143,0.1,-2.92132937074961,0.57820515625,0.577610960940749,-0.563837199750995,-2.98121661514112,3.67999999999999e-05,5301405,14063.8770754969,60938.5865734603,0,0,0,0,0,-172.086868202424,267678945
0.144862068965517,0.142857142857143,0.1,-2.8828653232695,0.57820515625,0.572075057411029,-0.599157538006212,-2.98948963362039,3.68000000000001e-05,5301405,14061.6582478092,60938.0535532654,0,0,0,0,0,-172.251905753189,916980536
0.144862068965517,0.142857142857143,0.1,-2.89361996215202,0.57820515625,0.578794416626464,-0.604364915648438,-2.96303570516142,3.68e-05,5301405,14062.2733259956,60936.8734740636,0,0,0,0,0,-172.20228657093,68326779
0.144862068965517,0.142857142857143,0.1,-2.91722410082338,0.57820515625,0.561761265275134,-0.561048809675421,-2.9813155231391,3.68e-05,5301405,14063.5074125115,60937.8375313633,0,0,0,0,0,-172.149480035572,256696354
0.144862068965517,0.142857142857143,0.1,-2.92848652170732,0.57820515625,0.559225186310963,-0.566485698020773,-2.98994710636871,3.67999999999999e-05,5301405,14062.9810694464,60939.2372966043,0,0,0,0,0,-172.135606035615,434641441
0.144862068965517,0.142857142857143,0.1,-14.3462275667842,0.07830015625,11.5102959034634,0.113608826447325,2.23321916650941,3.68e-05,5301405,164061.975113309,210937.134032269,0,0,0,0,0,-319.084815910022,855904871
0.144862068965517,0.142857142857143,0.1,-13.6195037002165,0.07830015625,11.9806918398887,0.751167101630552,2.28386819001037,3.68000000000001e-05,5301405,164062.463103993,210937.059813854,0,0,0,0,0,-313.442028087106,346775770
0.144862068965517,0.142857142857143,0.1,-13.3442301031973,0.07830015625,13.5559127749061,-0.363500606968079,2.14133346782239,3.68e-05,5301405,164061.1115762,210936.650505452,0,0,0,0,0,-320.916437330709,182614558
0.144862068965517,0.142857142857143,0.1,-14.2516178893832,0.07830015625,12.9806593806179,0.702776900770101,2.38478892283808,3.68e-05,5301405,164062.909567067,210938.750878362,0,0,0,0,0,-315.57920576473,297338944
0.144862068965517,0.142857142857143,0.1,-14.9327048821399,0.07830015625,14.1576191132783,-0.407072279129749,2.18317974444644,3.68e-05,5301405,164061.110501518,210937.427582171,0,0,0,0,0,-327.032438685295,115055923
0.144862068965517,0.142857142857143,0.1,-8.11791264311285,0.82815765625,7.36760621816525,1.65850222080833,-1.10780591997675,3.68e-05,5301405,239062.897409877,135939.503694209,0,0,0,0,0,-272.985546693405,524846446
0.144862068965517,0.142857142857143,0.1,-6.9897786789808,0.82815765625,5.0583770071556,1.07873913980073,-0.808736687092227,3.68e-05,5301405,239060.58671171,135937.931642175,0,0,0,0,0,-253.432102889118,185637127
0.144862068965517,0.142857142857143,0.1,-7.34431908969862,0.82815765625,3.26643471788577,1.58628759491446,-1.82402370288399,3.68e-05,5301405,239062.431838962,135937.802029046,0,0,0,0,0,-248.25607482411,974477680
0.144862068965517,0.142857142857143,0.1,-7.76552656234865,0.82815765625,10.3765119311384,1.97405795463375,-0.536190649194724,3.68e-05,5301405,239064.477433972,135936.54833301,0,0,0,0,0,-290.095220255628,847329421
0.144862068965517,0.142857142857143,0.1,-7.55748752002527,0.82815765625,8.10016204705802,1.66654691901217,-0.47905334696452,3.68e-05,5301405,239062.210255745,135939.596349044,0,0,0,0,0,-283.494499131963,930126651
0.144862068965517,0.142857142857143,0.1,-1.7823650142519,0.32825265625,4.7090729949973,0.915626493086833,-7.09176215967779,3.68e-05,5301405,89062.0117537452,285936.562627227,0,0,0,0,0,-256.595243358998,570365191
0.144862068965517,0.142857142857143,0.1,-2.33164689431845,0.32825265625,1.55455175915113,0.220618775481453,-4.46908327863769,3.68e-05,5301405,89063.28775008,285935.997243609,0,0,0,0,0,-197.523018791141,24201370
0.144862068965517,0.142857142857143,0.1,-2.74940847324301,0.32825265625,1.12444375605385,0.17385501513307,-3.85529394440609,3.68e-05,5301405,89063.7934028958,285937.698722087,0,0,0,0,0,-183.71768875431,825914558
0.144862068965517,0.142857142857143,0.1,-2.17362820289451,0.32825265625,3.11935035413399,0.861006399814879,-5.96313014129769,3.68e-05,5301405,89062.0628740407,285935.912551091,0,0,0,0,0,-233.425834733936,714313141
0.144862068965517,0.142857142857143,0.1,-2.61898953867439,0.32825265625,2.38979851708326,0.855974341251464,-5.19490962290172,3.68e-05,5301405,89062.8265333932,285937.197180175,0,0,0,0,0,-215.307330530291,689692352
