"sigma_M","gamma","b_3","sigma_P","rho","b_1","b_2","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
1e-04,0.0588235294117647,-4.18849654496291,0.32825265625,0.370484056941664,-1.75760301945185,-5.09294249308897,3.68e-05,5301405,403125.311130309,0,0,0,0,0,-566.362214929226,699342136
1e-04,0.0588235294117648,-4.04786264685258,0.32825265625,0.394971879431383,-1.41633058255626,-5.50810096820318,3.68000000000001e-05,5301405,403125.297838456,0,0,0,0,0,-565.909831711761,344765109
1e-04,0.0588235294117647,-3.9264480937958,0.32825265625,0.379377160223377,-2.25250695903318,-5.20910388336249,3.68000000000001e-05,5301405,403124.627359849,0,0,0,0,0,-599.496056691536,753828545
1e-04,0.0588235294117647,-2.00106646576929,0.32825265625,0.397786891348473,-1.10183483064956,-6.81663922024167,3.68e-05,5301405,403126.25941322,0,0,0,0,0,-783.533122159567,693596042
1e-04,0.0588235294117647,-16.220226845688,0.70318140625,0.316054640046229,3.00026297345317,-6.22368388237622,3.67999999999999e-05,5301405,178127.508450823,0,0,0,0,0,-854.592326527545,522681891
1e-04,0.0588235294117647,-15.6110364775932,0.70318140625,0.445374783399648,3.12383344701807,-7.17952598866911,3.67999999999999e-05,5301405,178125.863653257,0,0,0,0,0,-879.824172775513,909150300
1e-04,0.0588235294117647,-16.4887742739733,0.70318140625,0.115452283119767,3.08856958830833,-6.16711935762427,3.68e-05,5301405,178124.648519095,0,0,0,0,0,-861.743013650906,434739910
1e-04,0.0588235294117647,-16.7120455574774,0.70318140625,0.276691257582406,3.95180892035975,-6.6194262915015,3.68e-05,5301405,178125.787830238,0,0,0,0,0,-846.289521671157,183246906
1e-04,0.0588235294117647,-16.2572056690192,0.70318140625,0.0528370607370459,3.3790366814163,-5.20852705767872,3.67999999999999e-05,5301405,178124.929776256,0,0,0,0,0,-960.765758837102,13564097
1e-04,0.0588235294117647,-3.9039942632267,0.20327640625,0.00824522697949607,-1.88645679764473,-1.83148739390461,3.68e-05,5301405,478126.569999517,0,0,0,0,0,-855.627039750916,875788911
1e-04,0.0588235294117647,-2.92121389092841,0.20327640625,0.00363686274694401,-1.97166030055695,-2.23424736787239,3.68e-05,5301405,478124.050490887,0,0,0,0,0,-806.757272814528,431743678
1e-04,0.0588235294117647,-1.85948555990198,0.20327640625,0.00268462459041443,-2.20549789026615,-2.33805169723544,3.67999999999999e-05,5301405,478123.613954869,0,0,0,0,0,-814.796816629952,929181883
1e-04,0.0588235294117647,-2.94662471316766,0.20327640625,0.00372721485352781,-2.96075517545892,-2.10173638570188,3.67999999999999e-05,5301405,478124.444606447,0,0,0,0,0,-818.417438790636,255919383
1e-04,0.0588235294117647,-4.11781018473751,0.20327640625,0.00919406463680173,-1.92703279170486,-1.74907361629679,3.68e-05,5301405,478123.286298349,0,0,0,0,0,-842.708158823976,848320807
1e-04,0.0588235294117647,-10.3053711687978,0.45322890625,0.584040008077233,0.919041055356072,-1.17692842926867,3.67999999999999e-05,5301405,28125.7715815081,0,0,0,0,0,-924.339233853906,1063824728
1e-04,0.0588235294117647,-10.3779041379432,0.45322890625,0.420347426286811,0.988059459813631,-2.62883822567671,3.67999999999999e-05,5301405,28124.4468734971,0,0,0,0,0,-923.260833579122,539138829
1e-04,0.0588235294117647,-8.42898023649761,0.45322890625,0.327010703008121,0.671062885390968,-2.72077367556008,3.67999999999999e-05,5301405,28124.7020212242,0,0,0,0,0,-920.559068624317,753896133
1e-04,0.0588235294117647,-10.0714334749794,0.45322890625,0.454517665475644,1.0148183032874,-2.50116802150501,3.68e-05,5301405,28126.9066854694,0,0,0,0,0,-916.113727425566,636012247
1e-04,0.0588235294117647,-11.1582891981976,0.45322890625,0.58370754861767,1.13202420362968,-2.77828495614982,3.67999999999999e-05,5301405,28126.3198598043,0,0,0,0,0,-886.118136865885,281119398
1e-04,0.0588235294117647,0.279216846465214,0.95313390625,0.30056844424822,3.74812850279611,4.4214177325706,3.68e-05,5301405,328126.044670648,0,0,0,0,0,-567.694080232466,540783618
1e-04,0.0588235294117647,1.0285740851016,0.95313390625,0.122677957996303,3.28269432928347,3.85781119305301,3.68e-05,5301405,328124.984052722,0,0,0,0,0,-646.46513675889,361219826
1e-04,0.0588235294117647,0.788729142453472,0.95313390625,0.201889537086457,3.80857816305193,3.93783098509813,3.68000000000001e-05,5301405,328125.777073437,0,0,0,0,0,-607.696949077331,885239610
1e-04,0.0588235294117647,0.784992406975301,0.95313390625,0.263073199382602,3.16381841477902,4.40017388766484,3.68e-05,5301405,328125.810422455,0,0,0,0,0,-582.847510079318,987898973
1e-04,0.0588235294117647,1.29214198588455,0.95313390625,0.254844329430861,2.29022142615497,2.83426514852602,3.68e-05,5301405,328126.748044852,0,0,0,0,0,-470.418207709944,347140824
1e-04,0.0588235294117647,-9.23781524962859,0.445417890625,0.0313930581089564,-1.95005468980705,1.62439203502112,3.67999999999999e-05,5301405,145313.680142102,0,0,0,0,0,-987.0675000107,519462663
1e-04,0.0588235294117647,-9.37350436595631,0.445417890625,0.0127586953552142,-0.676174316852961,1.0506132956612,3.68e-05,5301405,145313.689786609,0,0,0,0,0,-872.085937076832,346479760
1e-04,0.0588235294117647,-9.33246922961774,0.445417890625,0.0148045111230783,-1.27566387139104,1.10225044559472,3.67999999999999e-05,5301405,145313.313156333,0,0,0,0,0,-872.078409003751,7273507
1e-04,0.0588235294117647,-8.90792275810171,0.445417890625,0.0221172006875342,-1.83076655473242,1.37968128688568,3.67999999999999e-05,5301405,145312.885848338,0,0,0,0,0,-986.981989693922,736841806
1e-04,0.0588235294117647,-8.51253792212263,0.445417890625,0.0465193052902938,-1.73527416031046,1.49210892029681,3.67999999999999e-05,5301405,145313.043945529,0,0,0,0,0,-987.143411997513,218141533
1e-04,0.0588235294117647,4.12501196615569,0.945322890625,0.507702440859146,3.21620160057373,-1.75655991649694,3.68e-05,5301405,445313.531722525,0,0,0,0,0,-773.686087088657,519600205
1e-04,0.0588235294117647,4.04324995346703,0.945322890625,0.259206151088345,4.07094085433853,-2.15459887968197,3.67999999999999e-05,5301405,445313.43962359,0,0,0,0,0,-769.645749644507,35339046
1e-04,0.0588235294117647,3.58998110711486,0.945322890625,0.238840971728296,3.58946126528818,-2.08917961811611,3.67999999999999e-05,5301405,445310.23176283,0,0,0,0,0,-753.906201412186,331738613
1e-04,0.0588235294117647,2.70414429263841,0.945322890625,0.358221432932844,3.24833566511897,-2.07153048898311,3.68000000000001e-05,5301405,445312.345593829,0,0,0,0,0,-739.527535846966,751092697
1e-04,0.0588235294117647,4.37930939125056,0.945322890625,0.280023077948076,4.3126290658347,-0.921767638787411,3.68e-05,5301405,445313.644755151,0,0,0,0,0,-785.34580607131,722703169
1e-04,0.0588235294117647,-15.3465831464318,0.695370390625,0.103853368770926,7.82982331885256,-0.0448971835604294,3.68e-05,5301405,295313.720901105,0,0,0,0,0,-895.429558613316,946100041
1e-04,0.0588235294117647,-13.8126819235185,0.695370390625,0.0998691790028969,7.28471164497841,-0.236920798950327,3.68e-05,5301405,295314.035322644,0,0,0,0,0,-902.181366329438,738537592
1e-04,0.0588235294117647,-15.0731074136424,0.695370390625,0.0655328086589005,7.10683979963414,0.311368623883556,3.68e-05,5301405,295313.108556487,0,0,0,0,0,-894.07426987037,540625083
1e-04,0.0588235294117647,-12.8595660719662,0.695370390625,0.112788417085893,7.48538171634153,-0.900131344670361,3.68e-05,5301405,295312.844139818,0,0,0,0,0,-913.815069271618,721444083
1e-04,0.0588235294117647,-13.7697909859632,0.695370390625,0.0238062501813483,7.43570852713571,0.22890350664356,3.68000000000001e-05,5301405,295313.305345772,0,0,0,0,0,-873.800516804095,190649038
1e-04,0.0588235294117647,-2.89865653160028,0.195465390625,0.308463904550054,2.93741702328728,-7.02138931245799,3.67999999999999e-05,5301405,595311.927524183,0,0,0,0,0,-917.809325457606,501061207
1e-04,0.0588235294117647,-2.97187252507037,0.195465390625,0.221163913231305,2.05689375050208,-6.36585464450187,3.67999999999999e-05,5301405,595313.736904469,0,0,0,0,0,-919.591167151816,259603051
1e-04,0.0588235294117647,-2.94361746258939,0.195465390625,0.240146654528486,2.14084977201051,-6.57472395567341,3.67999999999999e-05,5301405,595312.782631819,0,0,0,0,0,-918.054699681695,737003010
1e-04,0.0588235294117647,-2.98314991976753,0.195465390625,0.292904966013044,3.34134201139927,-6.92327183934726,3.67999999999999e-05,5301405,595312.672769146,0,0,0,0,0,-916.622772984407,1036659820
1e-04,0.0588235294117647,-3.01116866978742,0.195465390625,0.221477484108654,2.13869296486294,-6.40409749253515,3.67999999999999e-05,5301405,595311.817384301,0,0,0,0,0,-918.080790895359,817285012
1e-04,0.0588235294117647,-16.9110427006045,0.820346640625,0.00921237690628367,6.03962046085796,-5.28108621060012,3.67999999999999e-05,5301405,70313.1933365984,0,0,0,0,0,-988.497704729131,1023091232
1e-04,0.0588235294117647,-17.6917686770914,0.820346640625,0.0117357243998477,6.13087530209457,-4.24808481635418,3.67999999999999e-05,5301405,70312.3444432976,0,0,0,0,0,-988.606612522516,475390467
1e-04,0.0588235294117647,-15.8182689590852,0.820346640625,0.0125737227280226,5.50368984272184,-4.49747875729876,3.67999999999999e-05,5301405,70314.8300867336,0,0,0,0,0,-988.392895258901,868989622
1e-04,0.0588235294117647,-16.6081428668993,0.820346640625,0.021542031430019,5.68217478555927,-4.03458596189406,3.67999999999999e-05,5301405,70314.2272270799,0,0,0,0,0,-988.525132022049,208828436
1e-04,0.0588235294117647,-16.6330389958553,0.820346640625,0.00913939844308026,5.80019454823125,-4.5348000672561,3.67999999999999e-05,5301405,70312.3081947207,0,0,0,0,0,-988.466510161041,764188836
1e-04,0.0588235294117647,-6.79422161611072,0.320441640625,0.0458493150701065,-0.835889680986587,0.552819886549196,3.67999999999999e-05,5301405,370313.41839775,0,0,0,0,0,-986.697211331882,209528926
1e-04,0.0588235294117647,-6.28458061846119,0.320441640625,0.015762294049346,-0.786271503384325,0.00770446461491992,3.67999999999999e-05,5301405,370313.157875473,0,0,0,0,0,-986.449798035092,423252901
1e-04,0.0588235294117647,-5.80818916934747,0.320441640625,0.066377926169158,-0.230015910637504,0.269347942733068,3.67999999999999e-05,5301405,370312.965672346,0,0,0,0,0,-986.740527683602,278823777
1e-04,0.0588235294117647,-5.09021727601881,0.320441640625,0.0223121935587644,-0.27381033885023,-0.289736996414005,3.67999999999999e-05,5301405,370313.282529279,0,0,0,0,0,-986.584740796158,317209945
1e-04,0.0588235294117647,-5.94076777219913,0.320441640625,0.033437451819715,8.80888448182793e-05,0.0329276776129286,3.67999999999999e-05,5301405,370312.799511807,0,0,0,0,0,-986.618824434738,1053133072
1e-04,0.0588235294117647,-10.6952746755162,0.070489140625,0.0392047103318567,-0.909880229750878,-1.88543231292185,3.68e-05,5301405,220314.476484791,0,0,0,0,0,-901.931483928464,485951618
1e-04,0.0588235294117647,-11.6999641010972,0.070489140625,0.106770648419199,-3.22344954948992,-2.31201882127725,3.67999999999999e-05,5301405,220313.368985966,0,0,0,0,0,-984.273778613723,1041324022
1e-04,0.0588235294117647,-11.703163689316,0.070489140625,0.100205726438289,-2.90579088962668,-2.29469265085865,3.67999999999999e-05,5301405,220313.012300934,0,0,0,0,0,-984.27589396245,854125674
1e-04,0.0588235294117647,-11.7011235714003,0.070489140625,0.107011176110819,-3.23326765233467,-2.31338925651606,3.67999999999999e-05,5301405,220313.177703705,0,0,0,0,0,-984.272632647212,86110972
1e-04,0.0588235294117647,-12.3674266623585,0.070489140625,0.0380947927428395,-1.37392846848471,-1.21129722727607,3.68000000000001e-05,5301405,220314.177554954,0,0,0,0,0,-892.916234775624,925207082
1e-04,0.0588235294117647,-0.421230554956716,0.570394140625,0.361846228533904,3.3359740208946,5.93635153073416,3.68e-05,5301405,520312.143295727,0,0,0,0,0,-558.570437684245,548575003
1e-04,0.0588235294117647,-0.438182954935215,0.570394140625,0.375357761348296,3.3442525109772,5.98397135536502,3.67999999999999e-05,5301405,520313.025212471,0,0,0,0,0,-562.019866792374,47949495
1e-04,0.0588235294117647,-0.272135799707175,0.570394140625,0.375242024177623,3.31445422379268,5.69251187545803,3.68e-05,5301405,520311.052669067,0,0,0,0,0,-561.628151597955,903503935
1e-04,0.0588235294117647,-0.401065765135258,0.570394140625,0.357486611923498,3.35660069590504,5.978215570882,3.68e-05,5301405,520312.672824161,0,0,0,0,0,-560.253645457436,487019200
1e-04,0.0588235294117647,-0.4751691676447,0.570394140625,0.367782944936698,3.40554070482003,5.76689125291204,3.68e-05,5301405,520312.279492312,0,0,0,0,0,-558.84789627371,949181402
0.0345793103448276,0.0588235294117647,-11.1698714490775,0.60944921875,0.149242607509588,4.95530647207313,0.74978538801694,3.68e-05,5301405,346876.524047126,0,0,0,0,0,-864.558527072542,105711071
0.0345793103448276,0.0588235294117647,-11.8939906623921,0.60944921875,0.10374932138519,5.79977490145464,0.31035885607207,3.68e-05,5301405,346873.736749588,0,0,0,0,0,-880.032853155692,820987342
0.0345793103448276,0.0588235294117647,-10.8660563991841,0.60944921875,0.0375249447337257,4.87692670675627,0.32295031292144,3.68e-05,5301405,346874.406878195,0,0,0,0,0,-867.081508438351,878394343
0.0345793103448276,0.0588235294117647,-10.8046761771757,0.60944921875,0.0937680437521821,5.82424943904785,-0.383385423318116,3.67999999999999e-05,5301405,346873.60665494,0,0,0,0,0,-846.145099058263,698715101
0.0345793103448276,0.0588235294117647,-10.9819997221997,0.60944921875,0.0967508758559623,5.62974102009855,0.72557829080245,3.68e-05,5301405,346875.034714738,0,0,0,0,0,-878.499450719391,650755027
0.0345793103448276,0.0588235294117647,1.02950487228015,0.10954421875,0.228155106292543,-2.05203941072223,-5.79002820543877,3.67999999999999e-05,5301405,46875.6106676918,0,0,0,0,0,-944.084278844034,1020222493
0.0345793103448276,0.0588235294117647,0.92674544798176,0.10954421875,0.0627804800738257,-0.957388316559095,-6.99034213611678,3.67999999999999e-05,5301405,46875.7596844136,0,0,0,0,0,-948.259824328018,693568566
0.0345793103448276,0.0588235294117647,1.61969365423754,0.10954421875,0.103917943879037,-2.84700252402611,-7.82596467062133,3.67999999999999e-05,5301405,46877.375173815,0,0,0,0,0,-948.29817181494,568428196
0.0345793103448276,0.0588235294117647,1.09006099495804,0.10954421875,0.0676477301900176,-1.25305694760387,-7.17751838430954,3.67999999999999e-05,5301405,46875.7853598583,0,0,0,0,0,-948.28330288757,389290169
0.0345793103448276,0.0588235294117647,1.18341750690781,0.10954421875,0.0693954149190408,-1.286619979738,-7.28888164849866,3.67999999999999e-05,5301405,46876.1190576571,0,0,0,0,0,-948.283247841436,847073642
0.0345793103448276,0.0588235294117647,-18.7188009749249,0.35949671875,0.00547335304730134,0.0424899251136212,1.68425076325352,3.67999999999999e-05,5301405,496876.796798937,0,0,0,0,0,-925.399548785442,796536210
0.0345793103448276,0.0588235294117647,-17.5206144570293,0.35949671875,0.0999537167112716,1.86626194612121,1.78023352191536,3.67999999999999e-05,5301405,496876.429080173,0,0,0,0,0,-956.245503221994,296302067
0.0345793103448276,0.0588235294117647,-17.5846324737488,0.35949671875,0.00547373475574775,0.112808722267261,1.34513624782705,3.67999999999999e-05,5301405,496875.480645953,0,0,0,0,0,-925.261076332774,976962410
0.0345793103448276,0.0588235294117647,-15.9240070408723,0.35949671875,0.0987018667494952,1.83658096058413,2.70047912335061,3.68e-05,5301405,496874.853506473,0,0,0,0,0,-936.965435306644,215469912
0.0345793103448276,0.0588235294117647,-17.3634308642877,0.35949671875,0.142287987612512,1.56164989505537,2.6670704647097,3.68000000000001e-05,5301405,496874.62730818,0,0,0,0,0,-935.905178313656,79109875
0.0345793103448276,0.0588235294117647,-6.41728716170159,0.85940171875,0.0439341408159585,7.50114304618712,-2.75729200628298,3.68e-05,5301405,196875.075540879,0,0,0,0,0,-809.991036376633,366763817
0.0345793103448276,0.0588235294117647,-5.21323307887615,0.85940171875,0.18181672492553,6.51287588827469,-3.4809039254162,3.68e-05,5301405,196876.768495981,0,0,0,0,0,-833.088850315657,492170143
0.0345793103448276,0.0588235294117647,-6.27942641646414,0.85940171875,0.169896676992676,7.14751212456697,-3.41842590486601,3.68e-05,5301405,196877.223127582,0,0,0,0,0,-796.871017370837,1032845889
0.0345793103448276,0.0588235294117646,-6.28500581586609,0.85940171875,0.198345474846372,6.82799197061301,-3.62989559006526,3.68e-05,5301405,196876.800934535,0,0,0,0,0,-741.847877105561,760885898
0.0345793103448276,0.0588235294117647,-6.30279121722931,0.85940171875,0.162351164015163,7.55737102737586,-3.56248000957856,3.68000000000001e-05,5301405,196873.064113832,0,0,0,0,0,-793.339397947787,593529035
0.0345793103448276,0.0588235294117647,-14.6339172050801,0.23452046875,0.139427678716007,1.67581124074229,-3.35089200221907,3.68e-05,5301405,421876.317269869,0,0,0,0,0,-860.757794333429,233516419
0.0345793103448276,0.0588235294117647,-14.2699162433503,0.23452046875,0.19683187572139,-0.672785452139572,-3.82109596023411,3.67999999999999e-05,5301405,421876.833911382,0,0,0,0,0,-985.38103237836,644888727
0.0345793103448276,0.0588235294117647,-13.0995089449831,0.23452046875,0.202457679519587,1.64031875723805,-4.55791574494507,3.68e-05,5301405,421876.130280154,0,0,0,0,0,-844.622074574622,354002805
0.0345793103448276,0.0588235294117647,-14.8757326235251,0.23452046875,0.10832445319261,0.0401241118435327,-2.96436135867561,3.67999999999999e-05,5301405,421872.774215212,0,0,0,0,0,-985.410762454836,375700309
0.0345793103448276,0.0588235294117647,-13.9522266005952,0.23452046875,0.207174087443732,-0.894877954997475,-3.93792960728319,3.67999999999999e-05,5301405,421875.571316721,0,0,0,0,0,-985.37378741537,12993202
0.0345793103448276,0.0588235294117647,-0.0757418995647745,0.73442546875,0.475743998275939,4.33446646159668,1.3215295311823,3.68e-05,5301405,121876.297855363,0,0,0,0,0,-587.978127240782,84551237
0.0345793103448276,0.0588235294117647,-0.503788700932309,0.73442546875,0.463716345353743,4.82301682108866,0.899472928063479,3.68e-05,5301405,121875.27326157,0,0,0,0,0,-595.891606950391,228899377
0.0345793103448276,0.0588235294117647,0.987929648986312,0.73442546875,0.291806692055876,4.07489256578515,1.39867600422676,3.68000000000001e-05,5301405,121876.466009695,0,0,0,0,0,-605.168257999919,378748808
0.0345793103448276,0.0588235294117647,0.114887334016673,0.73442546875,0.220517148277712,4.77090665969575,1.76584666798099,3.68e-05,5301405,121874.721966813,0,0,0,0,0,-645.941961684496,883493490
0.0345793103448276,0.0588235294117647,0.250986708831031,0.73442546875,0.372412921269039,4.13337812817418,2.11337949019595,3.68e-05,5301405,121874.855534492,0,0,0,0,0,-603.595332482506,305578127
0.0345793103448276,0.0588235294117647,-5.71563813826883,0.98437796875,0.0810128062637516,3.6761162700673,-6.5884073438733,3.67999999999999e-05,5301405,571875.920409778,0,0,0,0,0,-927.667630237532,792002950
0.0345793103448276,0.0588235294117647,-5.56407490566007,0.98437796875,0.0136198505009754,3.9527934811597,-7.89342285814278,3.67999999999999e-05,5301405,571874.239086217,0,0,0,0,0,-952.403471175046,559316414
0.0345793103448276,0.0588235294117647,-6.00366215131993,0.98437796875,0.0239476582675489,4.44442329307871,-8.29912990828148,3.67999999999999e-05,5301405,571875.585766995,0,0,0,0,0,-952.481802081117,767153658
0.0345793103448276,0.0588235294117647,-6.90787550701374,0.98437796875,0.213798385486019,3.46350858591615,-7.65336471647958,3.67999999999999e-05,5301405,571876.851807865,0,0,0,0,0,-904.414639051146,490684495
