"sigma_P","gamma","b_3","sigma_M","rho","b_1","b_2","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.138094827586207,0.0588235294117647,-6.71493459683078,1.4767177548315,0.884891566628759,0.495343023874011,-0.529039297639855,3.68e-05,5301405,346874.58522195,0,0,0,0,0,-202.828090131226,599177583
0.138094827586207,0.0588235294117647,-7.29356147606978,1.72450864342096,0.874329219728177,0.688980297445411,-0.282888311064762,3.68e-05,5301405,346871.386160712,0,0,0,0,0,-208.179552726488,791524851
0.138094827586207,0.0588235294117647,-7.14381858967709,1.63381973074252,0.896309449833096,0.819345386985683,-0.329093340565558,3.68e-05,5301405,346876.891824045,0,0,0,0,0,-207.216899153561,277106847
0.138094827586207,0.0588235294117647,-4.41666138973314,0.578036513479416,0.584641597692155,-1.34459872932489,-3.61807322431947,3.67999999999999e-05,5301405,46872.9782231778,0,0,0,0,0,-172.843206318466,1015297815
0.138094827586207,0.0588235294117647,-4.36793579405467,0.601258470638663,0.583101924960353,-1.3679502421095,-3.62604686170945,3.68e-05,5301405,46875.1567909083,0,0,0,0,0,-172.872252306523,874981766
0.138094827586207,0.0588235294117647,-3.47090176959211,1.06764885898047,0.632112609606532,-1.57311854910923,-4.286750144213,3.68e-05,5301405,46877.836871364,0,0,0,0,0,-184.590349842567,657349825
0.138094827586207,0.0588235294117647,-4.37316211545413,0.604041044553439,0.555103183938389,-1.36649458088789,-3.62039368458108,3.68000000000001e-05,5301405,46875.9888938701,0,0,0,0,0,-172.867270496327,635741992
0.138094827586207,0.0588235294117647,-2.2742189302316,4.5581718031395,0.712367422814885,-1.54081299366024,-6.09713480024093,3.68e-05,5301405,46875.6565655857,0,0,0,0,0,-227.718985541897,774713392
0.138094827586207,0.0588235294117647,-13.2414683822128,5.17695306502162,0.73947245822726,0.367129657659749,1.74746102423411,3.68e-05,5301405,496873.957823248,0,0,0,0,0,-273.391189662017,289104629
0.138094827586207,0.0588235294117647,-13.9250793232096,6.49176004171041,0.860971741632244,0.509860768837349,1.92915164517586,3.68e-05,5301405,496875.205076126,0,0,0,0,0,-277.755535378191,818501427
0.138094827586207,0.0588235294117647,-15.1776337776989,11.5907587772379,0.883391431341083,0.488317988218745,1.61938228937758,3.68e-05,5301405,496876.507742371,0,0,0,0,0,-298.622162513318,256057413
0.138094827586207,0.0588235294117647,-15.0548847585833,11.6574995115579,0.882823022115989,0.879158961172752,1.60559593086154,3.68e-05,5301405,496876.020133739,0,0,0,0,0,-298.671123571609,123756525
0.138094827586207,0.0588235294117647,-14.6212684791467,11.5511582098499,0.828029843745949,0.57881331289361,1.51500029704051,3.68e-05,5301405,496874.450849343,0,0,0,0,0,-297.798886014237,670156217
0.138094827586207,0.0588235294117647,-1.25728558735716,1.75427129237416,0.807599555642181,8.62629383371284,4.31423865352452,3.67999999999999e-05,5301405,196875.936070864,0,0,0,0,0,-202.530668069232,389539373
0.138094827586207,0.0588235294117647,-2.23762589729929,1.97092423405065,0.874557341728998,9.20163636781279,3.72577992229215,3.68000000000001e-05,5301405,196874.196268141,0,0,0,0,0,-208.424136495165,799263136
0.138094827586207,0.0588235294117647,-1.63691973504582,1.68802739175443,0.88798895945373,3.97716083556437,1.62469871744748,3.68000000000001e-05,5301405,196875.184720528,0,0,0,0,0,-203.544011043847,188457887
0.138094827586207,0.0588235294117647,-2.60402899840956,1.97904310807407,0.885921571938988,4.16081696448331,1.59141970541851,3.68e-05,5301405,196876.311186352,0,0,0,0,0,-212.324393562015,886591018
0.138094827586207,0.0588235294117647,-2.2474592008907,1.85564410156802,0.846708416153163,4.08233772650559,1.57563884016976,3.68e-05,5301405,196876.171487035,0,0,0,0,0,-209.534456684426,84458608
0.138094827586207,0.0588235294117647,-7.69631435937012,1.38555898691749,0.891209152085247,-0.0541243605442883,-2.91211214443186,3.67999999999999e-05,5301405,421874.802148268,0,0,0,0,0,-195.949316497825,252115698
0.138094827586207,0.0588235294117647,-6.69051015278041,1.21806305246384,0.816538070080637,-0.162278000796993,-3.44567988731983,3.68000000000001e-05,5301405,421874.54428568,0,0,0,0,0,-191.330634231231,334698839
0.138094827586207,0.0588235294117647,-7.25100601857828,1.3191306769543,0.867012460279226,0.00278970260974371,-3.2296753709756,3.68e-05,5301405,421875.104655247,0,0,0,0,0,-193.362011729972,794339630
0.138094827586207,0.0588235294117647,-7.28754584705616,1.30157071723449,0.88091741219658,0.0227343232614773,-3.25684162869297,3.68e-05,5301405,421878.035418815,0,0,0,0,0,-193.504893571101,110534460
0.138094827586207,0.0588235294117647,-7.84827722383052,1.45777321591196,0.885810472649872,0.154466709948133,-3.22385663530541,3.67999999999999e-05,5301405,421876.842503344,0,0,0,0,0,-196.865523733201,999372209
0.138094827586207,0.0588235294117647,-0.0487420685755863,1.50339646024386,0.458457887172752,3.72670981853465,5.46493534412119,3.68e-05,5301405,121875.94793937,0,0,0,0,0,-196.078200842359,183793214
0.138094827586207,0.0588235294117647,-0.0750142792456358,1.50021854405754,0.466783318375139,3.73087789189657,5.50023839814084,3.68000000000001e-05,5301405,121876.020471043,0,0,0,0,0,-196.081383581547,157322430
0.138094827586207,0.0588235294117647,0.467370579194856,1.44344498388739,0.579641969077575,3.62585288041086,2.05297870514,3.68e-05,5301405,121874.30152354,0,0,0,0,0,-194.769540733392,334751390
0.138094827586207,0.0588235294117647,-0.0478092138291784,1.50146797138436,0.466292307033957,3.73972196661988,5.33358038930801,3.68e-05,5301405,121875.898221125,0,0,0,0,0,-196.082281251723,243228127
0.138094827586207,0.0588235294117647,-0.053111073206983,1.50021085654386,0.462994320325383,3.73144527612049,5.4246566053352,3.68e-05,5301405,121875.312039376,0,0,0,0,0,-196.07986074775,797449900
0.138094827586207,0.0588235294117647,-4.61916157007715,0.837977335448334,0.131615291993909,-0.941692117677114,-3.42237272483762,3.68000000000001e-05,5301405,571874.941073007,0,0,0,0,0,-176.856102840598,162481632
0.138094827586207,0.0588235294117647,-4.25283899561429,0.709914308475772,0.0539726895234444,-1.10426638382234,-3.11466375133903,3.68e-05,5301405,571874.001555449,0,0,0,0,0,-172.272559680186,939500314
0.138094827586207,0.0588235294117647,-4.20325705417857,0.709649034732332,0.0509556065963223,-1.13250051026226,-3.0783517381484,3.68e-05,5301405,571877.210147794,0,0,0,0,0,-172.287486513415,879233614
0.138094827586207,0.0588235294117647,-4.55694488608175,0.78884257307281,0.100265432865671,-0.937226434516209,-3.37373351142842,3.68000000000001e-05,5301405,571875.663044649,0,0,0,0,0,-175.24715518947,886480052
0.138094827586207,0.0588235294117647,-4.28702421458206,0.716543234088869,0.0574905514245994,-1.08829826938748,-3.13887972427928,3.68e-05,5301405,571875.288468844,0,0,0,0,0,-172.399264723392,382417206
0.138094827586207,0.0588235294117647,5.64085203416217,17.0765884134365,0.67906192765776,-1.21330256601373,0.580214092936357,3.67999999999999e-05,5301405,271875.49375419,0,0,0,0,0,-337.571914077657,505358406
0.138094827586207,0.0588235294117647,4.546035890523,18.6973619853837,0.565530028102242,-0.2773394257827,0.545909850339261,3.67999999999999e-05,5301405,271875.328460378,0,0,0,0,0,-332.513732954589,701982616
0.138094827586207,0.0588235294117647,4.82295878732624,11.7103848557964,0.694204571258551,0.363070195372983,0.931721531083174,3.67999999999999e-05,5301405,271876.416048783,0,0,0,0,0,-306.517680613161,935811270
0.138094827586207,0.0588235294117647,5.3278878207528,7.83956504546764,0.516050872047525,1.85560983907509,0.831545721473944,3.68e-05,5301405,271877.080300536,0,0,0,0,0,-269.177787504271,1025878007
0.138094827586207,0.0588235294117647,5.84559959013521,7.15107990563108,0.739053972742848,-0.0363729844816229,0.20673490145721,3.67999999999999e-05,5301405,271876.007810805,0,0,0,0,0,-334.976483806121,750817770
0.138094827586207,0.0588235294117647,-9.44063225754611,1.93588074666257,0.918076298947715,-0.469973636553145,-1.75388826267222,3.68e-05,5301405,384376.245190242,0,0,0,0,0,-213.557892826355,30404398
0.138094827586207,0.0588235294117647,-10.7566385009084,2.62919498404686,0.923038874882614,-0.641847084487596,-1.30681439262952,3.67999999999999e-05,5301405,384376.028858792,0,0,0,0,0,-228.866470392013,475236295
0.138094827586207,0.0588235294117647,-10.1251049495817,2.24525788739411,0.872493697714893,-0.765272841136855,-1.22561052137035,3.68e-05,5301405,384373.946969438,0,0,0,0,0,-223.903966754441,688039866
0.138094827586207,0.0588235294117647,-8.65705379503736,1.65063478926197,0.928232420492961,-0.356669677277803,-2.10672786004851,3.68e-05,5301405,384374.392270676,0,0,0,0,0,-204.915540244812,491004248
0.138094827586207,0.0588235294117647,-9.59658144973891,2.09311557244815,0.895226484700975,-0.648548341779759,-1.49302399388116,3.68e-05,5301405,384378.575769546,0,0,0,0,0,-216.740766095998,63767691
0.138094827586207,0.0588235294117647,-6.32734656562661,12.1181606834763,0.843057788689037,1.55899123005676,-2.05458401079125,3.67999999999999e-05,5301405,84377.0868501638,0,0,0,0,0,-300.92175342705,883741838
0.138094827586207,0.0588235294117647,-6.2048723548105,1.41842167817075,0.854707322970228,0.252579915402677,-4.41652635193426,3.68e-05,5301405,84373.8685411984,0,0,0,0,0,-195.522207201097,916320774
0.138094827586207,0.0588235294117647,-4.63431342364393,0.669285244830283,0.54733812827959,-1.23236060877079,-3.62314113794583,3.67999999999999e-05,5301405,84375.7423754278,0,0,0,0,0,-174.782510417953,532591818
0.138094827586207,0.0588235294117647,-5.30704486773228,0.949258140888861,0.694610794027143,-0.640462859801914,-3.9849966773806,3.67999999999999e-05,5301405,84375.6402889266,0,0,0,0,0,-182.984697830392,217980110
0.138094827586207,0.0588235294117647,-5.09220396602403,1.01521278377807,0.802272535914276,-0.506363479804818,-4.39269709469748,3.68e-05,5301405,84375.6495601596,0,0,0,0,0,-184.330590655547,984470630
0.138094827586207,0.0588235294117647,-7.80419554525475,3.43331612879096,0.588242223699206,8.7626343912832,5.53351727290327,3.68e-05,5301405,534375.223304583,0,0,0,0,0,-245.810611909991,421528547
0.138094827586207,0.0588235294117647,-6.21005842555287,2.69411382591692,0.716347424407055,9.09841740802842,5.4653770633427,3.68000000000001e-05,5301405,534374.178001326,0,0,0,0,0,-228.071681197805,806450751
0.138094827586207,0.0588235294117647,-9.31189408592747,5.16465207131827,0.409577876077088,8.21761720257315,3.29035314151731,3.68000000000001e-05,5301405,534374.750731731,0,0,0,0,0,-290.680728549241,1005549737
0.138094827586207,0.0588235294117647,-8.51782871421396,0.02471825321807,0.107106441179905,7.30897021018911,1.92837420079057,3.68e-05,5301405,534375.355859492,0,0,0,0,0,-923.987470870553,494259324
0.138094827586207,0.0588235294117647,-7.3170843858582,4.09529852580729,0.522501139404531,8.77086740006036,4.30650703669524,3.68e-05,5301405,534375.662546593,0,0,0,0,0,-254.56813012502,703320117
0.138094827586207,0.0588235294117647,-0.750312527491234,2.51257880893593,0.854423844021372,4.44253044202684,0.153823002157776,3.68e-05,5301405,234376.416530358,0,0,0,0,0,-218.430007328472,744669506
0.138094827586207,0.0588235294117647,-3.42568074728483,1.4313643294638,0.646979865008808,0.819155986696247,-1.56279084153522,3.68e-05,5301405,234375.394309066,0,0,0,0,0,-199.758125414524,655394407
0.138094827586207,0.0588235294117647,-4.004045136751,1.32989787845002,0.669607352141757,0.522452200531125,-1.36583783030343,3.68e-05,5301405,234375.42166811,0,0,0,0,0,-196.398836091303,117081933
0.138094827586207,0.0588235294117647,-3.6243555074354,1.35747649838738,0.641369705449902,0.643003496550556,-1.50339789853806,3.68e-05,5301405,234375.458470083,0,0,0,0,0,-197.820946450856,1023575718
0.138094827586207,0.0588235294117647,-3.93081100222122,1.28969610040765,0.470015707750582,-0.0124634427558147,-1.45231780956536,3.68000000000001e-05,5301405,234375.280382397,0,0,0,0,0,-194.278020821813,995299022
0.138094827586207,0.0588235294117647,-4.5767324760953,1.33399823443146,0.749493320158156,-0.0139410660603947,-1.27561035474769,3.68e-05,5301405,309376.18460253,0,0,0,0,0,-195.311898682804,733941602
0.138094827586207,0.0588235294117647,-4.74610611034356,1.3451374837193,0.811551572660015,0.267183571781877,-1.1882984309915,3.68e-05,5301405,309375.438661726,0,0,0,0,0,-195.9283122153,469555898
0.138094827586207,0.0588235294117647,-5.01519592404838,1.33766332897425,0.787099863591246,0.658569863350963,-1.05444835599613,3.68e-05,5301405,309374.44710726,0,0,0,0,0,-197.009376836972,329088970
0.138094827586207,0.0588235294117647,-0.578752176077155,1.50451667324519,0.894998722645886,3.81067491874722,1.64754040497126,3.68e-05,5301405,309376.328227028,0,0,0,0,0,-196.750729218633,205974136
0.138094827586207,0.0588235294117647,-4.5661899078511,1.3244089490726,0.657103025572038,0.00365267791745581,-1.28645588362913,3.68e-05,5301405,309377.29333014,0,0,0,0,0,-194.894375310257,16401997
0.138094827586207,0.0588235294117647,0.899369913137858,1.55203931404552,0.315847515645369,3.0509797341941,6.90521606819953,3.68e-05,5301405,9375.74644908887,0,0,0,0,0,-197.498767836479,300579497
0.138094827586207,0.0588235294117647,1.29972555088535,1.59347640284741,0.299102005156619,2.98613325176218,6.01778156646073,3.68000000000001e-05,5301405,9374.92262498802,0,0,0,0,0,-198.384922674237,70384844
0.138094827586207,0.0588235294117647,1.27353909441733,1.58815998215628,0.287675122030056,2.95726169138296,6.28575545419272,3.68e-05,5301405,9377.16974797967,0,0,0,0,0,-198.307490416986,959904599
0.138094827586207,0.0588235294117647,1.23124341737102,1.59014411288809,0.322146523632646,3.01855580328504,5.69780868526003,3.68e-05,5301405,9373.49153262238,0,0,0,0,0,-198.301968471262,302439294
0.138094827586207,0.0588235294117647,0.39169872344043,1.51809578845302,0.358427069327297,3.38758991334591,6.20218246100831,3.68e-05,5301405,9376.762875226,0,0,0,0,0,-196.502131070128,226990725
0.138094827586207,0.0588235294117647,-9.47404140225669,2.01308507164778,0.810276024714365,-0.0326669088853684,-2.35581249473333,3.68000000000001e-05,5301405,459374.174643867,0,0,0,0,0,-213.114979483305,254807039
0.138094827586207,0.0588235294117647,-8.25927335040315,1.48080931999975,0.807616127687154,0.090251441670773,-2.9204008725427,3.68e-05,5301405,459373.548348463,0,0,0,0,0,-200.471489823532,737960553
0.138094827586207,0.0588235294117647,-10.5987085998257,2.60401432924776,0.813701474784272,-0.291339415481692,-1.75116406951888,3.68000000000001e-05,5301405,459373.515884183,0,0,0,0,0,-226.694050820179,238089649
0.138094827586207,0.0588235294117647,-9.84740648372397,2.12599677550537,0.816187374797344,-0.0747603000033513,-2.18420085875373,3.68e-05,5301405,459375.325668443,0,0,0,0,0,-217.270814413928,184591449
0.138094827586207,0.0588235294117647,-8.99899859345955,1.71420270025164,0.838622239722779,-0.01289961943907,-2.50404450974311,3.68000000000001e-05,5301405,459374.637976716,0,0,0,0,0,-207.454718530434,952343445
0.138094827586207,0.0588235294117647,0.481578832624724,1.44592953977151,0.5758444140826,3.62044685244776,2.06524386164522,3.68e-05,5301405,159376.93805256,0,0,0,0,0,-194.764399744032,756006846
0.138094827586207,0.0588235294117647,0.485726916320963,1.44488633907512,0.574123122627584,3.62003818850881,2.07043197432958,3.68e-05,5301405,159374.517418708,0,0,0,0,0,-194.766934211213,890458135
0.138094827586207,0.0588235294117647,0.479806738567416,1.44567981515125,0.578157272571903,3.62162382091919,2.05783521997029,3.68e-05,5301405,159374.898136419,0,0,0,0,0,-194.767737828663,747234361
0.138094827586207,0.0588235294117647,0.481300666392523,1.44679149096429,0.577591578375217,3.62310017686371,2.056139927486,3.67999999999999e-05,5301405,159374.662513748,0,0,0,0,0,-194.768733606668,979889617
0.138094827586207,0.0588235294117647,0.490942239321837,1.44213808613045,0.573590617021193,3.61977297610741,2.07540948718555,3.68e-05,5301405,159375.259468669,0,0,0,0,0,-194.764048927551,858384534
0.138094827586207,0.0588235294117647,-7.94914441947464,2.37844895884143,0.651613189572791,9.1865359805768,9.05024772709505,3.68e-05,5301405,215624.972917499,0,0,0,0,0,-222.74876804112,89086430
0.138094827586207,0.0588235294117647,-7.14324040799493,2.07980020161556,0.773759100942928,8.33541837806989,8.86339169942739,3.68e-05,5301405,215625.506370242,0,0,0,0,0,-217.227167984237,988265876
0.138094827586207,0.0588235294117647,-5.6424439776871,1.84549002492289,0.720063618201706,8.81045882457279,8.29625637142036,3.68e-05,5301405,215625.982536357,0,0,0,0,0,-208.791750602452,945206979
0.138094827586207,0.0588235294117647,-7.13242864701461,2.14038787785179,0.762693934757308,10.0921193918929,8.24546737172482,3.68000000000001e-05,5301405,215624.980553626,0,0,0,0,0,-216.457145042016,488735474
0.138094827586207,0.0588235294117647,-7.15133522438857,2.0296807215398,0.75236878017363,9.04037321052426,9.08080932933389,3.68000000000001e-05,5301405,215624.464072429,0,0,0,0,0,-215.039141807557,796575280
0.138094827586207,0.0588235294117647,-4.30901941110958,1.10684857106172,0.129440222958569,-1.05260062599966,-2.04779625392663,3.68e-05,5301405,515624.8329672,0,0,0,0,0,-185.455569050255,48002004
0.138094827586207,0.0588235294117647,-4.46358746907791,0.887081711492706,0.0705578596985884,-1.14345906517723,-2.81667231060833,3.68e-05,5301405,515626.506800723,0,0,0,0,0,-175.561947322588,808251619
0.138094827586207,0.0588235294117647,-4.21973679054498,1.17247602901378,0.216845797089145,-0.703659140292233,-1.82901869610039,3.68e-05,5301405,515627.940992513,0,0,0,0,0,-188.750577734837,839406198
