"","time","sim_data_S_over_N_median","sim_data_S_over_N_low_Q","sim_data_S_over_N_high_Q","combo_num"
"7549",396,0.858778228629044,0.848021074614272,0.868890795097521,291
"7550",424,0.802665460844314,0.77765382498448,0.823802693729945,291
"7551",455,0.737160905526349,0.699718526517646,0.768942109586964,291
"7552",485,0.702804054906766,0.66286666156162,0.736982960982105,291
"7553",516,0.691329764910115,0.650521755353492,0.725305683256085,291
"7554",546,0.688631936319638,0.647849401433442,0.722446232460772,291
"7555",577,0.688140604482553,0.647448438000369,0.721863233835252,291
"7556",608,0.688256448662755,0.64762874462027,0.721886726729772,291
"7557",638,0.688487957701091,0.647942113779031,0.722075261722965,291
"7558",669,0.688774209787324,0.648297271780398,0.722296285100904,291
"7559",699,0.68904619305691,0.648629442331205,0.722469162937065,291
"7560",730,0.689185762570386,0.648937917457479,0.722506583351149,291
"7561",761,0.689087880623688,0.649147844491533,0.722170337868483,291
"7562",790,0.688751345862685,0.649283467538832,0.721483883282777,291
"7563",821,0.688509029158742,0.649489725124012,0.720546194875196,291
"7564",851,0.688551601406568,0.64977566524595,0.720148608044084,291
"7565",882,0.688810737820799,0.650144636250693,0.720195140624329,291
"7566",912,0.689123886165864,0.650519954260851,0.720423497671146,291
"7567",151,0.918343180288414,0.914808211236405,0.920989966064778,292
"7568",181,0.905488441723711,0.901010370879685,0.909086069715944,292
"7569",212,0.900926383996763,0.895733890896412,0.904666028600792,292
"7570",243,0.899069689294057,0.893675991512097,0.902993081310946,292
"7571",273,0.898054466822037,0.892552012923798,0.902095983059791,292
"7572",304,0.897097224738304,0.891356751402421,0.901166005051799,292
"7573",334,0.894969065389949,0.888930279322507,0.899171655272331,292
"7574",365,0.887247761891864,0.880637582025813,0.892375063722523,292
"7575",396,0.858796943114574,0.846366922788265,0.870311823315252,292
"7576",424,0.804352574272852,0.779663879481389,0.825501378559016,292
"7577",455,0.737218067031876,0.703718314886003,0.771300284202131,292
"7578",485,0.702449668662785,0.667250511578019,0.741310765386908,292
"7579",516,0.691284697556559,0.655372733831709,0.730486322616883,292
"7580",546,0.688642016934744,0.652814894600052,0.727755539333963,292
"7581",577,0.688204428972614,0.652438246669814,0.727178496239937,292
"7582",608,0.688306412600434,0.652607704819804,0.727179128865296,292
"7583",638,0.688544825762723,0.652902170675638,0.727352742167393,292
"7584",669,0.688819055251131,0.653243997827378,0.727586041593698,292
